Question,Answer
"367.2012/1/22/单
关于宪法实施，下列哪一选项是不正确的？ 【B】
A.宪法的遵守是宪法实施最基本的形式
B.制度保障是宪法实施的主要方式
C.宪法解释是宪法实施的一种方式
D.宪法适用是宪法实施的重要途径","宪法解释［ACD］
［解析］宪法的解释机制分为三类：（1）司法机关解释。由司法机关解释宪法的做法源于美国的马伯里诉麦迪逊案，以美国为典型代表。故A项正确。（2）专门机关解释。这种体制是指由宪法法院、宪法委员会等专门成立的宪法解释机关对宪法作出解释，以法国及德国为代表，德国的宪法解释机关既可以结合具体案件对宪法进行说明，也可以在不存在特定诉讼案件的情况下对法律作出解释。故B项错误。（3）代议机关解释。起源于英国，我国采用的是此类体制，全国人大常委会是法定的宪法解释机关，它作出的解释具有最高的和普遍的约束力。故C项正确。
国务院作为我国最高国家权力机关的执行机关，其制定行政法规主要目的之一是执行上位法，因此，不可避免会涉及对宪法含义的理解。尽管如此，这并非宪法解释，因为在我国，只有全国人大常委会有权解释宪法。故D项正确。"
"368.2009/1/17/单
由专门机关负责保障宪法实施的规定始于下列哪一部宪法？ 【C】
A.1958年法国宪法
B.1787年美国宪法
C.1799年法国宪法
D.1908年苏俄宪法","宪法实施［B］
［解析］宪法实施包括宪法执行、宪法适用、宪法遵守，故D项正确。宪法执行的主体是国家代议机关和行政机关。宪法适用的主体是国家司法机关。宪法遵守的主体是一切国家机关、社会组织和公民。宪法遵守的主体最具有广泛性，故宪法遵守是宪法实施最基本的形式。故A项正确。
制度保障属于宪法实施的保障方式，例如美国的司法审查制度，大陆法系的宪法控诉制度以及我国的事先审查和事后审查相结合的保障制度。但是，宪法实施的保障和宪法实施不是一回事，宪法实施主要是将宪法贯彻落实在社会生活当中，包括宪法执行、宪法适用、宪法遵守。宪法实施的制度保障对于宪法实施具有重要意义，但它是宪法实施的“保障方式”，而非“实施方式”。故B项错误。
在我国，宪法解释的主体是全国人大常委会，宪法解释通常发生在宪法执行和适用的过程中，属于宪法实施的一种方式。故C项正确。"
"369.2008/1/14/单
关于改变或者撤销法律、法规、自治条例和单行条例、规章的权限，下列哪一选项符合《立法法》
的规定？ 【B】
A.全国人民代表大会有权改变或者撤销全国人民代表大会常务委员会批准的违背《宪法》和《立法
法》相关规定的自治条例和单行条例
B.省、自治区、直辖市的人民代表大会有权改变或者撤销其常务委员会制定的和批准的不适当的地
方性法规
C.地方人民代表大会常务委员会有权改变或者撤销本级人民政府制定的不适当的规章
D.授权机关有权改变被授权机关制定的超越授权范围或者违背授权目的的法规","宪法实施及保障［C］
［解析］纵观世界各国的宪法实施保障体制，主要有以下三种：（1）由司法机关保障宪法实施的体制，起源于美国；（2）由立法机关保障宪法实施的体制，起源于英国，社会主义国家大多采用此种体制，我国亦然；（3）由专门机关负责保障宪法实施的体制，起源于1799年法国宪法设立的护法元老院。故C项正确。"
"

司法制度和法律职业道德
扫一扫，“码”上做题
微信扫码，即可线上做题、看解析。
多种做题模式：章节自测、单科集训、随机演练等。
第一章 中国特色社会主义司法制度
考点58 中国特色社会主义司法制度概述
370.2017/1/46/单
中国特色社会主义司法制度是一个科学系统，既包括体制机制运行体系，也包括理念文化等丰富内
容。关于我国司法制度的理解，下列哪一选项是正确的？ 【D】
A.我国司法制度主要由四个方面的体系构成：司法规范体系、司法组织体系、司法制度体系、司法
文化体系
B.司法组织体系主要包括审判组织体系、律师组织体系、公证组织体系
C.人民调解制度和死刑复核制度是独具中国特色的司法制度，司法解释制度和案例指导制度是中外
通行的司法制度
D.各项司法制度既是司法机关职责分工、履行职能的依据和标准，也是监督和规范司法行为的基
本规则","规范性法律文件的审查与撤销［B］
［解析］《立法法》第108条规定：“改变或者撤销法律、行政法规、地方性法规、自治条例和单行条例、规章的权限是：（一）全国人民代表大会有权改变或者撤销它的常务委员会制定的不适当的法律，有权撤销全国人民代表大会常务委员会批准的违背宪法和本法第八十五条第二款规定的自治条例和单行条例；（二）全国人民代表大会常务委员会有权撤销同宪法和法律相抵触的行政法规，有权撤销同宪法、法律和行政法规相抵触的地方性法规，有权撤销省、自治区、直辖市的人民代表大会常务委员会批准的违背宪法和本法第八十五条第二款规定的自治条例和单行条例；（三）国务院有权改变或者撤销不适当的部门规章和地方政府规章；（四）省、自治区、直辖市的人民代表大会有权改变或者撤销它的常务委员会制定的和批准的不适当的地方性法规；（五）地方人民代表大会常务委员会有权撤销本级人民政府制定的不适当的规章；（六）省、自治区的人民政府有权改变或者撤销下一级人民政府制定的不适当的规章；（七）授权机关有权撤销被授权机关制定的超越授权范围或者违背授权目的的法规，必要时可以撤销授权。”
综上，本题中A项同法条第1项规定不符，B项则符合第4项规定，C项同第5项规定不符，D项同第7项规定不符。故A、C、D项错误，B项正确。"
"371.2017/1/98/任 改编
建立领导干部、司法机关内部人员过问案件记录和责任追究制度，规范司法人员与当事人、律师、
特殊关系人、中介组织接触交往行为，有利于保障依法独立行使审判权和检察权。据此，下列做法正确
的是： 【ACD】
A.某案承办检察官告知其同事可按规定为案件当事人转递涉案材料
B.某法官在参加法官会议时，提醒承办法官充分考虑某案被告家庭现状
C.某检察院副检察长依职权对其他检察官的在办案件提出书面指导性意见
D.某法官在参加研讨会中偶遇在办案件当事人的律师，拒绝其研讨案件的要求并向法院纪检部门
报告","司法制度体系［D］
［解析］我国司法制度主要由四个方面的体系构成：司法规范体系、司法组织体系、司法制度体系、司法人员管理体系。故A项错误。司法组织体系主要包括审判组织体系、检察组织体系，在我国，律师和公证员属于法律服务人员。故B项错误。
人民调解制度、人民陪审员制度、人民监督员制度、死刑复核制度、审判监督制度、司法解释制度以及案例指导制度，都是独具中国特色的司法制度。故C项错误。D项明显正确。"
"372.2016/1/45/单
司法活动的公开性是体现司法公正的重要方面，要求司法程序的每一阶段和步骤都应以当事人和社
会公众看得见的方式进行。据此，按照有关文件和规定精神，下列哪一说法是正确的？ 【A】
A.除依法不在互联网公布的裁判文书外，法院的生效裁判文书均应在互联网公布
B.检察院应通过互联网、电话、邮件、检察窗口等方式向社会提供案件程序性信息查询服务
C.监狱狱务因特殊需要不属于司法公开的范围
D.律师作为诉讼活动的重要参与者，其制作的代理词、辩护词等法律文书应向社会公开","依法独立行使审判权和检察权［ACD］
［解析］《司法机关内部人员过问案件的记录和责任追究规定》第2条规定：“司法机关内部人员应当依法履行职责，严格遵守纪律，不得违反规定过问和干预其他人员正在办理的案件，不得违反规定为案件当事人转递涉案材料或者打探案情，不得以任何方式为案件当事人说情打招呼。”故A项正确。
某法官在参加法官会议时，提醒承办法官充分考虑某案被告家庭现状，已经干涉了其他法官正在办理的案件。该行为违背了依法独立行使审判权原则。故B项错误。
《司法机关内部人员过问案件的记录和责任追究规定》第4条规定：“司法机关领导干部和上级司法机关工作人员因履行领导、监督职责，需要对正在办理的案件提出指导性意见的，应当依照程序以书面形式提出，口头提出的，由办案人员记录在案。”某检察院副检察长依职权对其他检察官的在办案件提出书面指导性意见，属于法律依法赋予院领导的职权，并未违反依法独立行使检察权原则。故C项正确。
《最高人民法院、最高人民检察院、公安部、国家安全部、司法部关于进一步规范司法人员与当事人、律师特殊关系人、中介组织接触交往行为的若干规定》第7条规定：“司法人员在案件办理过程中因不明情况或者其他原因在非工作时间或非工作场所接触当事人、律师、特殊关系人、中介组织的，应当在三日内向本单位纪检监察部门报告有关情况。”故D项正确。"
"373.2016/1/98/任
司法人员恪守司法廉洁，是司法公正与公信的基石和防线。违反有关司法廉洁及禁止规定将受到严
肃处分。下列属于司法人员应完全禁止的行为是： 【ABD】
A.为当事人推荐、介绍诉讼代理人、辩护人
B.为律师、中介组织介绍案件
C.在非工作场所接触当事人、律师、特殊关系人
D.向当事人、律师、特殊关系人借用交通工具","司法公正［A］
［解析］《最高人民法院关于人民法院在互联网公布裁判文书的规定》第1条规定，人民法院应当在互联网公布裁判文书。第4条规定：“人民法院作出的裁判文书有下列情形之一的，不在互联网公布：（一）涉及国家秘密的；（二）未成年人犯罪的；（三）以调解方式结案或者确认人民调解协议效力的，但为保护国家利益、社会公共利益、他人合法权益确有必要公开的除外；（四）离婚诉讼或者涉及未成年子女抚养、监护的；（五）人民法院认为不宜在互联网公布的其他情形。”故A项正确。
《人民检察院案件信息公开工作规定（试行）》第3条第1款规定：“人民检察院应当通过互联网、电话、邮件、检察服务窗口等方式，向相关人员提供案件程序性信息查询服务，向社会公开重要案件信息和法律文书，以及办理其他案件信息公开工作。”故B项错误。
《中共中央关于全面推进依法治国若干重大问题的决定》明确规定：构建开放、动态、透明、便民的阳光司法机制，推进审判公开、检务公开、警务公开、狱务公开，依法及时公开执法司法依据、程序、流程、结果和生效法律文书，杜绝暗箱操作。加强法律文书释法说理，建立生效法律文书统一上网和公开查询制度。可见，狱务也要公开。故C项错误。
律师制作的法律文书不属于司法公开的范围。故D项错误。"
"374.2015/1/45/单
保证公正司法，提高司法公信力，一个重要的方面是加强对司法活动的监督。下列哪一做法属于司
法机关内部监督？ 【D】
A.建立生效法律文书统一上网和公开查询制度
B.逐步实行人民陪审员只参与审理事实认定、不再审理法律适用问题
C.检察院办案中主动听取并重视律师意见
D.完善法官、检察官办案责任制，落实谁办案谁负责","法律职业道德基本原则之一的清正廉洁、遵纪守法［ABD］
［解析］《最高人民法院、最高人民检察院、公安部、国家安全部、司法部关于进一步规范司法人员与当事人、律师、特殊关系人、中介组织接触交往行为的若干规定》第5条规定：“严禁司法人员与当事人、律师、特殊关系人、中介组织有下列接触交往行为：（一）泄露司法机关办案工作秘密或者其他依法依规不得泄露的情况；（二）为当事人推荐、介绍诉讼代理人、辩护人、或者为律师、中介组织介绍案件，要求、建议或者暗示当事人更换符合代理条件的律师；（三）接受当事人、律师、特殊关系人、中介组织请客送礼或者其他利益；（四）向当事人、律师、特殊关系人、中介组织借款、租借房屋，借用交通工具、通讯工具或者其他物品；（五）在委托评估、拍卖等活动中徇私舞弊，与相关中介组织和人员恶意串通、弄虚作假、违规操作等行为；（六）司法人员与当事人、律师、特殊关系人、中介组织的其他不正当接触交往行为。”故A、B、D项正确。
第6条规定：“司法人员在案件办理过程中，应当在工作场所、工作时间接待当事人、律师、特殊关系人、中介组织。因办案需要，确需与当事人、律师、特殊关系人、中介组织在非工作场所、非工作时间接触的，应依照相关规定办理审批手续并获批准。”所以，司法人员在非工作场所接触当事人、律师、特殊关系人并非完全禁止的行为。故C项错误。"
"375.2014/1/45/单
司法公正体现在司法活动各个方面和对司法人员的要求上。下列哪一做法体现的不是司法公正的内
涵？ 【D】
A.甲法院对社会关注的重大案件通过微博直播庭审过程
B.乙法院将本院公开审理后作出的判决书在网上公布
C.丙检察院为辩护人查阅、摘抄、复制案卷材料提供便利
D.丁检察院为暴力犯罪的被害人提供医疗和物质救助","司法公正［D］
［解析］建立生效法律文书统一上网和公开查询制度，主要目的是公开信息，方便公众监督，属于司法机关外部的监督。故A项错误。
人民陪审员并不属于司法机关的人员。完善人民陪审员制度属于保障人民群众参与司法的重要内容，改革人民陪审员制度也是对司法机关外部监督机制的完善。故B项错误。
在我国司法机关指人民法院与人民检察院。检察院办案时听取并重视律师的意见，体现的依然是司法机关外部的监督。故C项错误。
法官、检察官办案责任制，落实谁办案谁负责，属于司法机关内部的监督。故D项正确。"
"376.2013/1/83/多
我国司法承担着实现公平正义的使命，据此，下列哪些说法能够成立？ 【ABCD】
A.中国特色社会主义司法制度是我国实现公平正义的重要保障
B.司法通过解决纠纷这一主要功能，维持社会秩序和正义
C.没有司法效率，谈不上司法公正，公平正义也将难以实现，因此应当选择“公正优先，兼顾效
率”的价值目标
D.在符合法律基本原则的前提下，司法兼顾法理和情理更利于公平正义的实现","司法公正［D］
［解析］司法公正的内涵包括：（1）司法活动的合法性；（2）裁判人员的中立性；（3）司法活动的公开性；（4）当事人地位的平等性；（5）司法过程的参与性；（6）案件处理的正确性。
甲法院积极利用网络新媒体，以公开促公正，体现了司法公正的内涵。故A项正确。
乙法院在网络上公开判决书，以公开促公正，体现了司法公正的内涵。故B项正确。
丙检察院为辩护人查阅、摘抄、复制案卷材料提供便利，既体现了司法活动的合法性，又体现了司法活动的公开性。故C项正确。
丁检察院为暴力犯罪的被害人提供医疗和物质救助，体现的是检察机关司法为民，司法便民，但并未体现出司法公正诸特性。因为检察院为被害人提供医疗和物质救助，并非司法活动的一部分。故D项错误。"
"377.2011/1/46/单
关于我国司法制度，下列哪一选项是错误的？ 【B】
A.我国实行两审终审、人民陪审员、审判公开等审判制度，促进实现审判活动科学化、规范化
B.基层法院除审判案件外，还处理不需要开庭审判的民事纠纷和轻微的刑事案件，但不能指导人民
调解委员会的工作
C.我国实行立案监督、侦查监督、审判监督等检察制度，实现对诉讼活动的法律监督
D.检察官独立不同于“除了法律没有上司”的法官独立，要受到“检察一体化”的限制","法律职业道德；公平正义的内涵［ABCD］
［解析］在我国，要想实现公平正义必然离不开我国的司法制度。故A项正确。
司法是解决社会纠纷，保护公平正义的最后一道防线，即司法通过解决纠纷，既实现了正义，又维护了秩序。故B项正确。
公正优先、兼顾效率，这是我国司法的重要价值立场。故C项正确。
在不违背基本原则的情况下，如果能兼顾法理和情理，则无疑有助于实现实质性的公平正义。故D项正确。"
"378.2011/1/84/多
关于司法公正及实体公正、程序公正问题的理解，下列哪些表述是正确的？ 【ABC】
A.司法公正是法治的组成部分和基本内容，是民众对法制的必然要求，司法公正包括实体公正和程
序公正两个方面
B.追求实体公正，是我国司法制度和法律职业道德的基本准则，主要指努力发现案件事实真相和正
确适用实体法律
C.程序公正包括当事人平等地参与、严格遵循法定程序及法官的居中裁判等，保证当事人受到公平
对待
D.根据形势及效率需要，可在有关司法过程中将“类推”和“自由心证”作为司法公正的补充手段","我国司法制度；审判制度；检查制度［B］
［解析］根据《人民法院组织法》和三大诉讼法规定，我国主要的审判制度包括：两审终审制度、人民陪审员制度、审判公开制度、审判监督制度等。故A项正确，不当选。
基层人民法院的职权是：（1）审判刑事、民事和行政的第一审案件，但是法律、法规另有规定的除外；（2）处理不需要开庭审判的轻微民事纠纷和轻微的刑事案件；（3）指导人民调解委员会的工作。故B项错误，当选。
我国主要的检察制度包括刑事检察制度（含刑事立案监督制度、刑事侦查监督制度、刑事审判监督制度、审查逮捕制度、公诉制度、刑事执行检察制度）、民事检察制度、行政检察制度、检察公益诉讼制度等。故C项正确，不当选。
我国检察机关领导体制实行“检察一体化”原则。具体体现在：（1）我国检察机关是一个完整独立的机构体系，检察长统一领导检察院工作。各级检察院设立检察委员会。检察委员会实行民主集中制，在检察长或检察长委托的副检察长的主持下，总结检察工作经验，讨论决定重大、疑难、复杂案件。地方各级人民检察院的检察长不同意本院检察委员会多数人的意见，属于办理案件的，可以报请上一级人民检察院决定；属于重大事项的，可以报请上一级人民检察院或者本级人大常委会决定；（2）最高检是最高检察机关。最高检领导地方各级检察院和专门检察院的工作，上级检察院领导下级检察院的工作。由此可见，检察院的领导体制与法院不同，检察官并不适用“除了法律没有别的上司”原理，检察官依法独立行使职权要受到“检察一体化”的限制。故D项正确，不当选。"
"379.2010/1/47/单
关于司法功能的表述，下列哪一选项是错误的？ 【A】
A.司法具有解决纠纷、调整社会关系的直接功能和解释、补充法律及形成公共政策、秩序维持、文
化支持等间接功能
B.司法要求司法活动的公开性、裁判人员的中立性、当事人地位的平等性、司法过程的参与性、司
法活动的合法性、案件处理的正确性
C.我国晋代刘颂认为应该严格区分君臣在实现司法公正方面的职责
D.英国哲学家培根强调司法公正的重要性：“一次不公的判断比多次不平的举动为祸尤烈。因为这
些不平的举动不过弄脏了水流，而不公的判断则把水源败坏了”","司法公正；实体公正与程序公正［ABC］
［解析］公正是法治的灵魂和核心，是法治精神的内在要求，是法治的组成部分和基本内容，是民众对法制的必然要求。其中，司法公正包括实体公正和程序公正。故A项正确。
司法公正包括实体公正和程序公正。实体公正，主要是指案件事实真相的发现和对实体法的正确适用，其中发现案件事实真相是正确适用实体法的前提，这就要求首先必须正确地认定案件事实。程序公正主要是指司法程序具有正当性和合理性，当事人在司法过程中受到公平的对待。故B、C项正确。
类推制度，从法律角度看，是指法律没有明确规定的一定行为，但其足以造成一定的社会危害时，将具有相似性质的行为适用的法律扩充适用或者援用同它有类似性质事项的法律进行定罪量刑。类推制度是一种具有一定程序性的法的创制。对当事人不利的类推一般为各国法律所禁止，只有“无罪推定”原则才被作为司法公正的补充。自由心证原则的主要内涵是，法律不预先设定机械的规则来指示或约束法官，而由法官针对具体案情，根据经验法则、逻辑规则和自己的理性良心来自由判断证据和认定事实。各国法律普遍将自由心证认定为程序公正的必然要求，遂可以作为司法公正的补充。故D项错误。"
"380.2009/1/47/单
关于司法和司法制度，下列哪一选项是错误的？ 【D】
A.现代社会，司法构成社会纠纷解决体系中最具普适性的方式，法院已成为最主要的纠纷解决主体
B.法官自由裁量应力求达到合法与合理高度统一，尽可能地减少法律适用过程中的不确定性，防止
司法擅断与专横
C.通过对不同的案件采用不同的诉讼费用分担机制，能够影响诉讼各方的行为方式，实现诉讼费用
的“配置效率”
D.司法机关特别是最高法院参与公共政策的制定，表现出司法权在国家权力配置与运作中的越位","司法功能；司法公正［A］
［解析］司法具有解决纠纷的直接功能和人权保障、调整社会关系、解释和补充法律、形成公共政策、秩序维持、文化支持等间接功能。因此，调整社会关系不是直接功能，故A项错误。
司法的特征要求司法活动的公开性、裁判人员的中立性、当事人地位的平等性、司法过程的参与性、司法活动的合法性、案件处理的正确性。故B项正确。
中国古代社会的学者讨论司法公正，有其独特的视角。晋代的刘颂在给惠帝的上疏中明确地说：“君臣之分，各有所司。法欲人奉，故令主者守之；理有穷，故使大臣释滞；事有时立，故人主权断。”在他看来，对具体案件的审断，司法官吏必须依律办事，严格执法，做到“主者守文，死生以之，不敢错思于成制之外以差轻重”。若有少数案件，“事无正据，名例不及”，法律明文又没有规定，则由“大臣论当，以释不滞”，这就是说，只有中央主管司法的大臣有一定的解释、变通之权。至于超出法律之外的“非常之断、出法赏罚”，那就“唯人主专之，非奉职之臣所得拟议”了。刘颂深刻地揭示了影响中国古代司法公正的三个方面的因素——执法官吏、大臣、君主，他严格区分了君臣在司法公正方面各自的职责：“主者守文”“大臣释滞”“人主权断”。故C项正确。
培根这句话形象地说明了司法不公正的严重后果，强调了司法公正的重要性。法官的裁判是社会公平正义的体现。如果法官作出不公正的判决，将毁坏法律的公信力，破坏社会的公平与正义，就像水源败坏了，随着水流的前进，整条河流都会被污染。因此，一次不公正的裁判比多次违法犯罪行为带来危害大得多。故D项正确。"
"381.2009/1/48/单
效率与公正都是理想型司法追求的目标，同时也是理想型司法应具备的两个基本要素。关于两者的
关系，下列哪一说法是错误的？ 【C】
A.司法效率和司法公正是相辅相成的
B.根据我国司法现状应当作出“公正优先、兼顾效率”的价值选择
C.细化诉讼程序通常导致效率低下，效率和公正难以兼得
D.司法工作人员提高业务水平，勤勉敬业，有利于促进司法公正和效率","司法与司法制度基本理论［D］
［解析］司法具有普遍性特征，可以解决其他机关所不能解决的一切纠纷，司法管辖的范围是包括外国人在内的所有人，是管辖范围最广泛的审判机关，任何人都有发动资格向法院申请对某一纠纷作出决定，判予法律所规定的权利。因此，在现代社会，司法构成社会纠纷解决体系中最普通的方式，法院已成为最主要的纠纷解决主体。故A项正确,不当选。
法律相对于它所调整的社会关系具有滞后性，法官在司法过程中不应机械性地适用法律，而应根据社会生活的变化，对法律进行阐释。法官在裁判中对解释法律与行使自由裁量权的合理、准确，无疑也是消减不确定性的主要途径。因此，法官自由裁量应力求达到合法与合理高度统一才可能减少法律适用过程中的不确定性，防止司法擅断与专横。故B项正确,不当选。
诉讼费用有助于提高司法的效率，防止滥诉现象的出现。诉讼费用的合理分担，同样有助于提高司法的效率。如在民事诉讼和行政诉讼中，应当实行“败诉方承担为主，受益方承担为辅”的收费原则就是考虑到诉讼的发起是在原告，一定的费用有助于原告深思熟虑后再发起诉讼，有助于节约司法成本，提高司法效率。故C项正确,不当选。
现代法治社会，司法机关特别是最高人民法院参与公共政策的制定，表现了司法权在国家权力配置与运作中的角色与定位。我国人民法院公共政策形成的司法功能，主要表现在司法对法律与政策没有规范的问题的妥善处理，符合法律与政策精神，符合社会公众的一般愿望，促进裁判结果发动相关法律、政策的逐步形成。这是司法功能的体现，并非权力越位。故D项错误，当选。"
"382.2008/1/47/单
关于司法和司法制度，下列哪一选项是正确的？ 【B】
A.效率是司法的内在要求和本质反映，是法治的灵魂和核心，强调的是尽可能地快速解决纠纷、多
解决纠纷，尽可能地节省和充分利用各种司法资源
B.从总体上看，司法具有解决纠纷的直接功能和调整社会关系、解释和补充法律、形成公共政策、
秩序维持、文化支持等间接功能
C.根据现代司法的特点，一切案件或纠纷，一旦进入司法程序，由司法机关依法作出生效的判决、
裁定或决定，任何机关和个人都不应再作处理
D.德国和法国虽然政治制度相同，但德国建立了联邦和州两套法院机构，法国则建立了全国统一
的法院机构","司法的效率与公正［C］
［解析］司法公正与司法效率是相伴相随、两位一体的概念，司法公正本身就含有对司法效率的要求，二者都是理想型司法所追求的目标，同时也是理想型司法所必备的两个基本要素，因而有其相辅相成的一面。故A项正确。
在司法过程中，宜坚持“公正优先，兼顾效率”的原则。当代社会的法律和司法不仅仅要追求正义，而且还要以效率作为正义的补充。故B项正确。
细化诉讼程序并不一定导致效率低下，相反，如果是合理地、科学地优化诉讼程序可以提高诉讼效率，实现效率与公正的最大化。故C项错误。
司法工作人员提高业务水平，勤勉敬业，恪尽职守，能够有效地提高司法效率，更好地实现司法公正。故D项正确。"
"考点59 法律职业道德
383.2017/1/83/多
法律职业道德具有不同于一般职业道德的职业性、实践性、正式性及更高标准的特征。关于法律职
业道德的表述，下列哪些选项是正确的？ 【ABD】
A.法律职业人员专业水平的发挥与职业道德水平的高低具有密切联系
B.法律职业道德基本原则和规范的形成，与法律职业实践活动紧密相连
C.纵观伦理发展史和法律思想史，法律职业道德的形成与“实证法”概念的阐释密切相关
D.法律职业道德基本原则是对每个法律从业人员职业行为进行职业道德评价的标准","我国司法制度；法国司法制度［B］
［解析］司法公正是司法的内在要求和本质反映，是法治的灵魂和核心。效率强调的是尽可能地快速解决纠纷、多解决纠纷，尽可能地节省和充分利用各种司法资源。我国司法的价值选择是“公正优先，兼顾效率”。故A项错误。
司法在社会生活中承担着广泛的职能，司法具有解决纠纷的直接功能和人权保障、调整社会关系、解释和补充法律、形成公共政策、秩序维持、文化支持等间接功能。故B项正确。
由司法机关依法作出生效的判决、裁定或决定，任何机关和个人都不应再作处理，属于司法的终局性特征。故C项错误。
不同国家，因政治制度的差异，其审判制度往往有着很大的区别，即使在政治制度相同的国家，由于历史发展、经济状况和文化传统的差异，其审判制度也会呈现不同的特点。虽然同样是资本主义国家，法国、德国、日本等许多国家建立全国统一的法院机构，而美国等一些国家则建立联邦和州两套法院机构。故D项错误。"
"384.2016/1/83/多
法律在社会中负有分配社会资源、维持社会秩序、解决社会冲突、实现社会正义的功能，这就要求
法律职业人员具有更高的法律职业道德水准。据此，关于提高法律职业道德水准，下列哪些表述是正确
的？ 【BCD】
A.法律职业道德主要是法律职业本行业在职业活动中的内部行为规范，不是本行业对社会所负的道
德责任和义务
B.通过长期有效的职业道德教育，使法律职业人员形成正确的职业道德认识、信念、意志和习惯，
促进道德内化
C.以法律、法规、规范性文件等形式赋予法律职业道德以更强的约束力和强制力，并加强道德监
督，形成他律机制
D.法律职业人员违反法律职业道德和纪律的，应当依照有关规定予以惩处，通过惩处教育本人及
其他人员","法律职业道德［ABD］
［解析］法律职业道德与法律职业实践活动紧密相连，法律职业道德规范法律职业从业人员的职业行为。故A、B项正确。
法律职业道德本质上属于“道德”层面，是随着法律职业的出现而产生和逐步发展的，其形成与“实证法”概念的解释没有直接必然的联系。故C项错误。
法律职业道德的作用是调整法律职业关系，对从业人员的法律执业活动中的具体行为进行规范。其基本原则是从业人员进行职业活动的根本指导思想，而且也是对每个从业人员的职业行为进行职业道德评价的最高标准。故D项正确。"
"385.2014/1/85/多
根据有关规定，我国法律职业人员因其职业的特殊性，业外活动也要受到约束。下列哪些说法是正
确的？ 【ABCD】
A.法律职业人员在本职工作和业外活动中均应严格要求自己，维护法律职业形象和司法公信力
B.业外活动是法官、检察官行为的重要组成部分，在一定程度上也是司法职责的延伸
C.《律师执业行为规范》规定了律师在业外活动中不得为的行为
D.《公证员职业道德基本准则》要求公证员应当具有良好的个人修养和品行，妥善处理个人事务","法律职业道德的概念、特征和基本原则［BCD］
［解析］法律职业道德不仅是法律职业本行业在职业活动中的内部行为规范，而且是本行业对社会所负的道德责任和义务。故A项错误。
职业道德是人们在职业实践活动中形式的规范，体现职业活动的客观要求。通过长期有效的职业道德教育，促进道德内化。故B项正确。
法律职业道德的表现形式较为正式，除一般的职业道德的规章制度、工作守则、服务公约、行为须知等表现形式外，还通过法律、法规、规范性文件等形式表现出来。故C项正确。
法律职业道德的实现，既需要自律机制，又离不开他律机制。依照有关规定惩处违反法律职业道德和纪律的人员，通过惩处教育本人及其他人员，有助于提高法律职业道德水准。故D项正确。"
"386.2013/1/45/单
关于法律职业道德，下列哪一表述是不正确的？ 【B】
A.基于法律和法律职业的特殊性，法律职业人员被要求承担更多的社会义务，具有高于其他职业的
职业道德品行
B.互相尊重、相互配合为法律职业道德的基本原则，这就要求检察官、律师尊重法官的领导地位，
在法庭上听从法官的指挥
C.选择合适的内化途径和适当的内化方法，才能使法律职业人员将法律职业道德规范融进法律职业
精神中
D.法律职业道德教育的途径和方法，包括提高法律职业人员道德认识、陶冶法律职业人员道德情
感、养成法律职业人员道德习惯等","法律职业人员职业道德［ABCD］
［解析］业外活动是法官、检察官、律师、公证员行为的重要组成部分，在一定程度上也是法官、检察官、律师、公证员职责的延伸，可以间接地反映法官、检察官、律师、公证员的职业能力、工作态度，更能影响其形象。严格约束业外活动，尽量减少业外活动与本职工作的冲突，有利于树立公正、独立的良好执业形象，有利于树立和维护法律权威。故A、B项正确。
《律师执业行为规范（试行）》第15条规定：“律师不得为以下行为：（一）产生不良社会影响，有损律师行业声誉的行为；（二）妨碍国家司法、行政机关依法行使职权的行为；（三）参加法律所禁止的机构、组织或者社会团体；（四）其他违反法律、法规、律师协会行业规范及职业道德的行为。（五）其他违反社会公德，严重损害律师职业形象的行为。”故C项正确。
《公证员职业道德基本准则》第15条规定：“公证员应当道德高尚、诚实信用、谦虚谨慎，具有良好的个人修养和品行。”故D项正确。"
