Question,Answer
"145.2009/1/33/多
中国籍14岁少年曲某随父赴甲国读书。曲父在甲国购买住房后，因生意原因返回中国，行前安排
乙国籍好友李某监护曲某在甲国期间学习生活。现有关曲某的监护问题在中国某法院涉诉。关于本案的
法律适用，下列哪些选项是不正确的？ 【ABCD（原答案B）。原为单选题，根据新法答案有变化，
调整为多选题。】
A.应适用甲国法律，因曲某在甲国有住所
B.应适用中国法律，因曲某为中国籍
C.应适用乙国法律，因监护人李某为乙国籍
D.应适用与曲某有最密切联系的法律","涉外监护的法律适用［ABCD（原答案为B）］
［解析］本题考查于《涉外民事关系法律适用法》生效之前，当时作答的法律依据是《民通意见》（已失效）第190条：“监护的设立、变更和终止，适用被监护人的本国法律。但是，被监护人在我国境内有住所的，适用我国的法律。”据此，本案中，曲某具有中国国籍，有关他的监护问题应适用其本国法即中国法，故当时B项正确。但依据《涉外民事关系法律适用法》第30条规定：“监护，适用一方当事人经常居所地法律或者国籍国法律中有利于保护被监护人权益的法律。”本案中，监护人李某是定居甲国的乙国人；被监护人是经常居所地在甲国的中国人。因此，本题应在甲国、乙国、中国之中选择有利于保护被监护人曲某权益的法律。现根据题干中给出条件不足以得出结论。故本题A、B、C、D项均不正确。"
"考点64 收养关系的法律适用
146.2021回忆/单
久居上海的德国籍夫妇洛克和玛丽去年在贵州收养了中国女孩小丽。小丽的亲生父母就收养关系的
解除向上海某法院起诉，下列关于法律适用的判断哪一项是正确的？ 【C】
A.收养条件应适用德国法
B.收养手续应适用中国法或德国法
C.收养解除应适用中国法
D.收养效力应适用德国法","收养的法律适用［C］
［解析］ 收养的法律适用规定于《涉外民事关系法律适用法》第28条，具体来说：
收养的条件和手续，适用收养人和被收养人的经常居所地法律。在本案中，收养人和被收养人的经常居所地都在中国，所以收养的条件和手续都应该适用中国法。故A、B项错误。
收养关系的解除，适用收养时被收养人经常居所地法律或者法院地法律。本案中收养时被收养人的经常居所地在中国，法院地也在中国。所以收养的解除应该适用中国法。故C项正确。
收养的效力，适用收养时收养人经常居所地法律。本案中收养时收养人的经常居所地也在中国，所以收养的效力适用中国法。故D项错误。"
"147.2014/1/37/单
经常居住于英国的法国籍夫妇甲和乙，想来华共同收养某儿童。对此，下列哪一说法是正确的？
【B】
A.甲、乙必须共同来华办理收养手续
B.甲、乙应与送养人订立书面收养协议
C.收养的条件应重叠适用中国法和法国法
D.若发生收养效力纠纷，应适用中国法","收养的法律适用［B］
［解析］《外国人在中华人民共和国收养子女登记办法》第8条规定：“外国人来华收养子女，应当亲自来华办理登记手续。夫妻共同收养的，应当共同来华办理收养手续；一方因故不能来华的，应当书面委托另一方。委托书应当经所在国公证和认证。”因此，甲乙双方不是必须共同来华办理收养手续。故A项错误。
《外国人在中华人民共和国收养子女登记办法》第9条第1款规定：“外国人来华收养子女，应当与送养人订立书面收养协议。协议一式三份，收养人、送养人各执一份，办理收养登记手续时收养登记机关收存一份。”故B项正确。
《涉外民事关系法律适用法》第28条规定：“收养的条件和手续，适用收养人和被收养人经常居所地法律。收养的效力，适用收养时收养人经常居所地法律。收养关系的解除，适用收养时被收养人经常居所地法律或者法院地法律。”本题中，甲和乙的经常居所地在英国，被收养人的经常居所地在中国，所以收养的条件应重叠适用中国法和英国法。故C项错误。收养时收养人经常居所地在英国，收养的效力应适用英国法律。故D项错误。"
"148.2012/1/36/单
某甲国公民经常居住地在甲国，在中国收养了长期居住于北京的中国儿童，并将其带回甲国生活。
根据中国关于收养关系法律适用的规定，下列哪一选项是正确的？ 【A】
A.收养的条件和手续应同时符合甲国法和中国法
B.收养的条件和手续符合中国法即可
C.收养效力纠纷诉至中国法院的，应适用中国法
D.收养关系解除的纠纷诉至中国法院的，应适用甲国法","收养的条件和手续；收养的效力；收养关系解除的法律适用［A］
［解析］根据《涉外民事关系法律适用法》第28条规定，收养的条件和手续，适用收养人和被收养人经常居所地法律。本案中，收养人某甲国公民的经常居住地在甲国，被收养人是长期居住在北京的中国儿童，经常居所地在中国，因此收养的条件和手续应同时符合甲国法和中国法。故A项正确，B项错误。
收养的效力，适用收养时收养人经常居所地法律，本案应适用甲国法。故C项错误。
收养关系的解除，适用收养时被收养人经常居所地法律或者法院地法律，本案应适用中国法。故D项错误。"
"考点65 继承的法律适用
149.2020回忆/多
经常居所地在上海的甲国公民佩罗通过快猫短视频留下遗嘱。现佩罗遗产继承纠纷诉至中国某人民
法院，依照中国相关法律规定，下列哪些选项是不正确的？ 【ABC】
A.该遗嘱方式须符合中国法或甲国法，遗嘱才能成立
B.如需适用甲国法解决本案纠纷，而双方当事人对甲国法内容有异议，人民法院应认定甲国法无法
查明
C.如佩罗立遗嘱时，甲国已禁止本国人使用快猫公司的短视频产品，则该遗嘱无效
D.该遗嘱的效力可以适用中国法或甲国法","遗嘱继承的法律适用；外国法的查明［ABC］
［解析］《涉外民事关系法律适用法》第32条规定：“遗嘱方式，符合遗嘱人立遗嘱时或者死亡时经常居所地法律、国籍国法律或者遗嘱行为地法律的，遗嘱均为成立。”据此，符合三者其一的，遗嘱即可成立。本题中，甲国是佩罗的国籍国，中国是佩罗立遗嘱时的经常居所地，而遗嘱行为地题中并未明确，因此“该遗嘱方式须符合中国法或甲国法，遗嘱才能成立”的说法过于绝对，故A项错误。
根据《涉外民事关系法律适用法解释（一）》第15条规定，认定为不能查明外国法律的情形有二：（1）人民法院通过由当事人提供、已对中华人民共和国生效的国际条约规定的途径、中外法律专家提供等合理途径仍不能获得外国法律的，可以认定为不能查明外国法律。（2）当事人应当提供外国法律，其在人民法院指定的合理期限内无正当理由未提供该外国法律的，可以认定为不能查明外国法律。据此，对外国法律有异议，并非认定为不能查明外国法律的理由。故B项错误。
《涉外民事关系法律适用法》第33条规定：“遗嘱效力，适用遗嘱人立遗嘱时或者死亡时经常居所地法律或者国籍国法律。”本题中，甲国为佩罗的国籍国，中国为佩罗立遗嘱时的经常居所地，因此该遗嘱的效力可以适用中国法或甲国法，故D项正确。因为法院可以选择适用法律，完全可以排除适用甲国法，而适用中国法。此外，即便适用甲国法，禁止使用快猫短视频也与遗嘱的效力没有法律意义上的关联。故C项错误。"
"150.2016/1/78/多
经常居所在上海的瑞士公民怀特未留遗嘱死亡，怀特在上海银行存有100万元人民币，在苏黎世银
行存有10万欧元，且在上海与巴黎各有一套房产。现其继承人因遗产分割纠纷诉至上海某法院。依中
国法律规定，下列哪些选项是正确的？ 【ABCD】
A.100万元人民币存款应适用中国法
B.10万欧元存款应适用中国法
C.上海的房产应适用中国法
D.巴黎的房产应适用法国法","中国关于法定继承法律适用的规定［ABCD］
［解析］《涉外民事关系法律适用法》第31条规定：“法定继承，适用被继承人死亡时经常居所地法律，但不动产法定继承，适用不动产所在地法律。”该条将遗产区分为动产和不动产，分别确认继承的准据法。
怀特的经常居所在中国上海，其两笔银行存款属于动产，均应适用被继承人死亡时经常居所地法律，即中国法。故A、B项正确。在上海和巴黎的房产属于不动产，应适用不动产所在地法律，即分别适用中国法与法国法。故C、D项正确。"
"151.2010/1/83/多
中国人李某定居甲国，后移居乙国，数年后死于癌症，未留遗嘱。李某在中国、乙国分别有住房和
存款，李某养子和李某妻子的遗产之争在中国法院审理。关于该遗产继承案的法律适用，下列哪些选项
是正确的？ 【BD】
A.李某动产的继承应适用甲国法
B.李某动产的继承应适用乙国法
C.李某动产的继承应适用中国法
D.李某所购房屋的继承应适用房屋所在国的法律","继承关系的法律适用［BD］
［解析］《涉外民事关系法律适用法》第31条：“法定继承，适用被继承人死亡时经常居所地法律，但不动产法定继承，适用不动产所在地法律。”本题中，被继承人李某移居乙国，死亡时的经常居所地是乙国。因此，李某动产继承应适用乙国法。故B项正确，A、C项错误。李某所购房屋属于不动产，其继承适用不动产所在地法律。故D项正确。"
"第六章 国际民商事争议的解决
考点66 涉外仲裁协议
152.2014/1/79/多
中国甲公司与外国乙公司在合同中约定，合同争议提交中国国际经济贸易仲裁委员会仲裁，仲裁地
在北京。双方未约定仲裁规则及仲裁协议适用的法律。对此，下列哪些选项是正确的？ 【ABC】
A.如当事人对仲裁协议效力有争议，提请所选仲裁机构解决的，应在首次开庭前书面提出
B.如当事人将仲裁协议效力的争议诉至中国法院，应适用中国法
C.如仲裁协议有效，应适用中国国际经济贸易仲裁委员会的仲裁规则仲裁
D.如仲裁协议有效，仲裁中申请人可申请更改仲裁请求，仲裁庭不能拒绝","仲裁协议［ABC］
［解析］《中国国际经济贸易仲裁委员会仲裁规则》第6条规定，当事人对仲裁协议或仲裁案件管辖权的异议，应当在仲裁庭首次开庭前书面提出；书面审理的案件，应当在第一次实体答辩前提出。故A 项正确。
《涉外民事关系法律适用法》第18 条规定:“当事人可以协议选择仲裁协议适用的法律。当事人没有选择的，适用仲裁机构所在地法律或者仲裁地法律。”本案双方没有约定仲裁协议应适用的法律，但仲裁机构和仲裁地都在中国，因此仲裁协议应适用中国法。故B项正确。
《中国国际经济贸易仲裁委员会仲裁规则》第4条规定：“规则的适用……（二）当事人约定将争议提交仲裁委员会仲裁的，视为同意按照本规则进行仲裁……”故C项正确。
《中国国际经济贸易仲裁委员会仲裁规则》第17条规定：“申请人可以申请对其仲裁请求进行变更，被申请人也可以申请对其反请求进行变更；但是仲裁庭认为其提出变更的时间过迟而影响仲裁程序正常进行的，可以拒绝其变更请求。”故D项错误。"
"153.2012/1/78/多
中国A公司与甲国B公司签订货物买卖合同，约定合同争议提交中国C仲裁委员会仲裁，仲裁地在
中国，但对仲裁条款应适用的法律未作约定。后因货物质量问题双方发生纠纷，中国A公司依仲裁条款
向C仲裁委提起仲裁，但B公司主张仲裁条款无效。根据我国相关法律规定，关于本案仲裁条款的效力
审查问题，下列哪些判断是正确的？ 【BC】
A.对本案仲裁条款的效力，C仲裁委无权认定，只有中国法院有权审查
B.对本案仲裁条款的效力，如A公司请求C仲裁委作出决定，B公司请求中国法院作出裁定的，由
中国法院裁定
C.对本案仲裁条款效力的审查，应适用中国法
D.对本案仲裁条款效力的审查，应适用甲国法","仲裁条款的法律适用［BC］
［解析］《仲裁法》第20条第1款规定：“当事人对仲裁协议的效力有异议的，可以请求仲裁委员会作出决定或者请求人民法院作出裁定。一方请求仲裁委员会作出决定，另一方请求法院作出裁定的，由人民法院裁定。”故A项错误。
由上述条款可知，如果既向仲裁机构提出申请，又向法院提出申请的，由法院裁定，因此，对本案仲裁条款的效力，如A公司请求C仲裁委作出决定，B公司请求中国法院作出裁定的，由中国法院裁定。故B项正确。
《涉外民事关系法律适用法》第18条规定：“当事人可以协议选择仲裁协议适用的法律。当事人没有选择的，适用仲裁机构所在地法律或者仲裁地法律。”故C项正确，D项错误。"
"154.2009/1/38/单
某国甲公司与中国乙公司订立买卖合同，概括性地约定有关争议由“中国贸仲”仲裁，也可以向法院
起诉。后双方因违约责任产生争议。关于该争议的解决，依我国相关法律规定，下列哪一选项是正确
的？ 【B】
A.违约责任不属于可仲裁的范围
B.应认定合同已确定了仲裁机构
C.仲裁协议因约定不明而在任何情况下无效
D.如某国甲公司不服仲裁机构对仲裁协议效力作出的决定，向我国法院申请确认协议效力，我国
法院可以受理","涉外仲裁；仲裁协议［B］
［解析］《仲裁法》第2条规定：“平等主体的公民、法人和其他组织之间发生的合同纠纷和其他财产权益纠纷，可以仲裁。”违约责任属于合同纠纷的范畴，属于可仲裁的范围。故A项错误。
《仲裁法解释》第3条规定：“仲裁协议约定的仲裁机构名称不准确，但能够确定具体的仲裁机构的，应当认定选定了仲裁机构。”“中国贸仲”是中国国际经济贸易仲裁委员会的常规简称，由此应当认定双方已确定了仲裁机构。故B项正确。
《仲裁法》第18条规定：“仲裁协议对仲裁事项或者仲裁委员会没有约定或者约定不明确的，当事人可以补充协议；达不成补充协议的，仲裁协议无效。”可见，仲裁协议在约定不明的情况下并非当然无效。故C项错误。
《仲裁法解释》第13条第2款规定：“仲裁机构对仲裁协议的效力作出决定后，当事人向人民法院申请确认仲裁协议效力或者申请撤销仲裁机构的决定的，人民法院不予受理。”故D项错误。"
"考点67 涉外仲裁程序
155.2008/1/38/单
关于仲裁裁决的撤销，根据我国现行法律，下列哪一选项是正确的？ 【B】
A.我国法院可根据我国法律撤销一项外国仲裁裁决
B.我国法院撤销涉外仲裁裁决的法定理由之一是裁决事项超出仲裁协议范围
C.撤销涉外仲裁裁决的法定理由和撤销国内仲裁裁决的法定理由相同
D.对法院作出的不予执行仲裁裁决的裁定，当事人无权上诉","涉外仲裁裁决的撤销［B］
［解析］我国法院只能撤销本国的仲裁裁决，不能撤销外国的仲裁裁决，对外国的仲裁裁决只能作出不予承认和执行的裁定。故A项错误。
根据《仲裁法》第70条规定，当事人提出证据证明涉外仲裁裁决有民事诉讼法第258条第1款（现为第284条第1款）规定的情形之一的，经人民法院组成合议庭审查核实，裁定撤销。《仲裁法解释》第19条规定：“当事人以仲裁裁决事项超出仲裁协议范围为由申请撤销仲裁裁决，经审查属实的，人民法院应当撤销仲裁裁决中的超裁部分。但超裁部分与其他裁决事项不可分的，人民法院应当撤销仲裁裁决。”可见，我国法院撤销涉外仲裁裁决的法定理由之一是裁决事项超出仲裁协议范围。故B项正确。
撤销涉外仲裁裁决的依据是《仲裁法》第70条，可撤销理由有4项；撤销国内仲裁裁决的依据是《仲裁法》第58条，可撤销理由有6项。根据条文内容可知，撤销涉外仲裁裁决和撤销国内仲裁裁决的法定理由不同。故C项错误。
《民事诉讼法》中规定可以上诉的裁定只有不予受理、驳回起诉、管辖权异议三种，不包括不予执行裁定，因此单纯看D项本身的表述是正确的。但是，结合本题题干“关于仲裁裁决的撤销……”D项则是不正确的，对于当事人提起撤销仲裁裁决的请求，法院只能作出撤销仲裁裁决或驳回当事人申请两种裁定，不应作出不予执行仲裁裁决的裁定。故D项结合题意不严谨，不当选。"
"考点68 外国仲裁裁决的承认与执行
156.2017/1/38/单
中国甲公司与日本乙公司的商事纠纷在日本境内通过仲裁解决。因甲公司未履行裁决，乙公司向某
人民法院申请承认与执行该裁决。中日均为《纽约公约》缔约国，关于该裁决在中国的承认与执行，下
列哪一选项是正确的？ 【A】
A.该人民法院应组成合议庭审查
B.如该裁决是由临时仲裁庭作出的，该人民法院应拒绝承认与执行
C.如该人民法院认为该裁决不符合《纽约公约》的规定，即可直接裁定拒绝承认和执行
D.乙公司申请执行该裁决的期间应适用日本法的规定","外国仲裁裁决的承认与执行［A］
［解析］《民诉解释》第546条第1款规定：“承认和执行外国法院作出的发生法律效力的判决、裁定或者外国仲裁裁决的案件，人民法院应当组成合议庭进行审查。”故A项正确。
法条变更：《最高人民法院关于适用〈中华人民共和国民事诉讼法〉的解释》根据2022年3月22日最高人民法院审判委员会第1866次会议《关于修改〈最高人民法院关于适用《中华人民共和国民事诉讼法》的解释〉的决定》第二次修正（法释〔2022〕11号）
《民诉解释》第543条规定，对临时仲裁庭在中华人民共和国领域外作出的仲裁裁决，一方当事人向人民法院申请承认和执行的，人民法院应当依照民事诉讼法第290条规定处理。《民事诉讼法》第290条（现为第304条）规定：“在中华人民共和国领域外作出的发生法律效力的仲裁裁决，需要人民法院承认和执行的，当事人可以直接向被执行人住所地或者其财产所在地的中级人民法院申请。被执行人住所地或者其财产不在中华人民共和国领域内的，当事人可以向申请人住所地或者与裁决的纠纷有适当联系的地点的中级人民法院申请。人民法院应当依照中华人民共和国缔结或者参加的国际条约，或者按照互惠原则办理。”可见，境外临时仲裁庭作出的仲裁裁决也可在我国获得承认与执行。故B项错误。
法条变更：《中华人民共和国民事诉讼法》根据2023年9月1日第十四届全国人民代表大会常务委员会第五次会议《关于修改〈中华人民共和国民事诉讼法〉的决定》第五次修正
《最高人民法院关于人民法院处理与涉外仲裁及外国仲裁事项有关问题的通知》规定，凡一方当事人向人民法院申请承认和执行的外国仲裁裁决不符合我国参加的国际公约的规定或者不符合互惠原则的，在裁定不予执行或者拒绝承认和执行之前，必须报请本辖区所属高级人民法院进行审查；如果高级人民法院同意不予执行或者拒绝承认和执行，应将其审查意见报最高人民法院。待最高人民法院答复后，方可裁定不予执行或者拒绝承认和执行。C项中“直接裁定”做法错误，缺少报本辖区内的高院审查和最高院答复。故C项错误。
司法协助的程序原则上应当依据被请求国的法律，本案被请求国是中国，乙公司申请执行该裁决的期间应适用《民事诉讼法》的规定。故D项错误。"
"157.2015/1/38/单
2015年3月，甲国公民杰夫欲向中国法院申请承认并执行一项在甲国境内作出的仲裁裁决。中国
与甲国均为《承认与执行外国仲裁裁决公约》成员国。关于该裁决的承认和执行，下列哪一选项是正确
的？ 【C】
A.杰夫应通过甲国法院向被执行人住所地或其财产所在地的中级人民法院申请
B.如该裁决系临时仲裁庭作出的裁决，人民法院不应承认与执行
C.如承认和执行申请被裁定驳回，杰夫可向人民法院起诉
D.如杰夫仅申请承认而未同时申请执行该裁决，人民法院可以对是否执行一并作出裁定","仲裁裁决的承认和执行［C］
［解析］我国《民事诉讼法》第304条规定，在中华人民共和国领域外作出的发生法律效力的仲裁裁决，需要人民法院承认和执行的，当事人可以直接向被执行人住所地或者其财产所在地的中级人民法院申请。故A项错误。
《民诉解释》第543条规定，对临时仲裁庭在中华人民共和国领域外作出的仲裁裁决，一方当事人向人民法院申请承认和执行的，人民法院应当依照《民事诉讼法》第304条规定处理。故B项错误。
根据《民诉解释》第542条的规定，申请承认和执行外国法院作出的发生法律效力的判决、裁定被裁定驳回的，当事人可以向人民法院起诉。故C项正确。
《民诉解释》第544条第2款规定，当事人仅申请承认而未同时申请执行的，人民法院仅对应否承认进行审查并作出裁定。故D项错误。"
"158.2013/1/38/单
法国某公司依1958年联合国《承认与执行外国仲裁裁决公约》，请求中国法院承认与执行一项国
际商会国际仲裁院的裁决。依据该公约及中国相关司法解释，下列哪一表述是正确的？ 【B】
A.法院应依职权主动审查该仲裁过程中是否存在仲裁程序与仲裁协议不符的情况
B.该公约第5条规定的拒绝承认与执行外国仲裁裁决的理由是穷尽性的
C.如该裁决内含有对仲裁协议范围以外事项的决定，法院应拒绝承认执行该裁决
D.如该裁决所解决的争议属于侵权性质，法院应拒绝承认执行该裁决","外国仲裁裁决的承认与执行的条件；拒绝承认外国仲裁裁决的情形；我国加入该公约作出的保留事项［B］
［解析］《承认与执行外国仲裁裁决公约》第5条规定：“只有在请求承认和执行裁决中的被诉人向请求地管辖机关证明下列情况的时候，才可以根据被诉人的请求，拒绝承认和执行裁决……”因此，对于法院是否承认与执行仲裁裁决，均需当事人提出申请，法院只能依据当事人的请求进行审查，不能依职权主动审查。故A项错误。
《承认与执行外国仲裁裁决公约》第5条的规定，没有所谓的“其他应当予以拒绝的情形”之类的表述，所罗列的理由是穷尽性的。故B项正确。
如该裁决内含有对仲裁协议范围以外事项的决定，该事项又可以与交付仲裁的事项分开，则可以对交付仲裁的事项部分予以承认和执行，仅针对超出部分不予承认和执行。故C项错误。
我国加入该公约的时候作出的保留针对商事仲裁裁决，并没有对侵权性质案件保留。故D项错误。"
"159.2010/1/39/单
中国和甲国均为《承认与执行外国仲裁裁决公约》缔约国。现甲国某申请人向中国法院申请承认和
执行在甲国作出的一项仲裁裁决。对此，下列哪一选项是正确的？ 【B】
A.我国应对该裁决的承认与执行适用公约，因为该申请人具有公约缔约国国籍
B.有关中国投资者与甲国政府间投资争端的仲裁裁决不适用公约
C.中国有义务承认公约缔约国所有仲裁裁决的效力
D.被执行人为中国法人的，应由该法人营业所所在地法院管辖","外国仲裁裁决的承认和执行［B］
［解析］我国加入《承认与执行外国仲裁裁决公约》时，作了两项保留：（1）互惠保留：即我国只对在另一缔约国领土内作出的裁决适用该公约。可见，裁决与申请人国籍无关。故A项错误。（2）商事保留：我国只承认和执行按照我国法律属于“契约性或非契约性商事法律关系”引起的争议所作出的外国仲裁裁决，但不包括外国投资者与东道国之间的争端。故B项正确。基于“商事保留”，C项认为中国有义务承认……所有……说法过于绝对。故C项错误。
《关于执行我国加入的〈承认及执行外国仲裁裁决公约〉的通知》第3条：“……申请我国法院承认和执行在另一缔约国领土内作出的仲裁裁决，是由仲裁裁决的一方当事人提出的。对于当事人的申请应由我国下列地点的中级人民法院受理：……（二）被执行人为法人的，为其主要办事机构所在地……”故D项错误。"
"考点69 外国人的民事诉讼地位
160.2015/1/39/单
英国人施密特因合同纠纷在中国法院涉诉。关于该民事诉讼，下列哪一选项是正确的？ 【C】
A.施密特可以向人民法院提交英文书面材料，无需提供中文翻译件
B.施密特可以委托任意一位英国出庭律师以公民代理的形式代理诉讼
C.如施密特不在中国境内，英国驻华大使馆可以授权本馆官员为施密特聘请中国律师代理诉讼
D.如经调解双方当事人达成协议，人民法院已制发调解书，但施密特要求发给判决书，应予拒绝","涉外诉讼程序［C］
［解析］《民诉解释》第525条第1款规定：“当事人向人民法院提交的书面材料是外文的，应当同时向人民法院提交中文翻译件。”故A项错误。
《民诉解释》第526条规定：“涉外民事诉讼中的外籍当事人，可以委托本国人为诉讼代理人，也可以委托本国律师以非律师身份担任诉讼代理人……”但如果委托的外籍当事人根据中国民事诉讼法的规定，需要回避的，则不被允许。因此，并非委托任意一位英国律师。故B项错误。
《民诉解释》第527条规定：“涉外民事诉讼中，外国驻华使领馆授权其本馆官员，在作为当事人的本国国民不在中华人民共和国领域内的情况下，可以以外交代表身份为其本国国民在中华人民共和国聘请中华人民共和国律师或者中华人民共和国公民代理民事诉讼。”故C项正确。
《民诉解释》第528条规定：“涉外民事诉讼中，经调解双方达成协议，应当制发调解书。当事人要求发给判决书的，可以依协议的内容制作判决书送达当事人。”故D项错误。"
"161.2008/1/39/单
普拉克是外国公民，在一起由中国法院审理的涉外侵权案件中为原告。普拉克请求使用其本国语言
进行诉讼。关于中国法院对该请求的处理，下列哪一选项是正确的？ 【C】
A.尊重普拉克的这一请求，使用其本国的语言进行案件的审理
B.驳回普拉克的这一请求，使用中文进行案件的审理，告知由其自行解决翻译问题
C.驳回普拉克的这一请求，以中文进行案件的审理，但在其要求并承担费用的情况下，应为其提供
翻译
D.驳回普拉克的这一请求，使用中文进行案件的审理，但可为其提供免费翻译","诉讼语言文字［C］
［解析］《民事诉讼法》第273条规定：“人民法院审理涉外民事案件，应当使用中华人民共和国通用的语言、文字。当事人要求提供翻译的，可以提供，费用由当事人承担。”故C项正确，A、B、D项错误。"
"162.2008/1/99/任
依据现行的司法解释，我国法院受理对在我国享有特权与豁免的主体起诉的民事案件，须按法院内
部报告制度，报请最高人民法院批准。为此，下列表述正确的是： 【C】
A.在我国享有特权与豁免的主体若为民事案件中的第三人，该报告制度不适用
B.若在我国享有特权与豁免的主体在我国从事商业活动，则对其作为被告的民事案件的受理无需适
用上述报告制度
C.对外国驻华使馆的外交官作为原告的民事案件，其受理不适用上述报告制度
D.若被告是临时来华的联合国官员，则对其作为被告的有关的民事案件的受理不适用上述报告制
度","对涉及特权与豁免主体案件管辖的内部报告制度［C］
［解析］《最高人民法院关于人民法院受理涉及特权与豁免的民事案件有关问题的通知》规定：“凡以下列在中国享有特权与豁免的主体为被告、第三人向人民法院起诉的民事案件，人民法院应在决定受理之前，报请本辖区高级人民法院审查；高级人民法院同意受理的，应当将其审查意见报最高人民法院。在最高人民法院答复前，一律暂不受理。（一）外国国家；（二）外国驻中国使馆和使馆人员；（三）外国驻中国领馆和领馆成员；（四）途经中国的外国驻第三国的外交代表和与其共同生活的配偶及未成年子女；（五）途经中国的外国驻第三国的领事官员和与其共同生活的配偶及未成年子女；（六）持有中国外交签证或者持有外交护照（仅限互免签证的国家）来中国的外国官员；（七）持有中国外交签证或者持有与中国互免签证国家外交护照的领事官员；（八）来中国访问的外国国家元首、政府首脑、外交部长及其他具有同等身份的官员；（九）来中国参加联合国及其专门机构召开的国际会议的外国代表；（十）临时来中国的联合国及其专门机构的官员和专家；（十一）联合国系统组织驻中国的代表机构和人员；（十二）其他在中国享有特权与豁免的主体。”
可知，若享有特权与豁免的主体为民事案件中的被告或第三人，应当适用该报告制度，原告不适用该报告制度。故A、B项错误，C项正确。根据第（十）项，若被告是临时来华的联合国官员，则对其作为被告的有关的民事案件的受理适用该报告制度。故D项错误。"
"考点70 涉外民商事案件的管辖权
163.2020回忆/多
中国国际商事法庭受理了中国甲公司和新西兰乙公司的国际货物买卖合同纠纷，审理过程中乙公司
咨询能否通过视听传输技术等信息网络方式质证。根据《最高人民法院关于设立国际商事法庭若干问题
的规定》，下列哪些选项是不正确的？ 【ACD】
A.国际商事法庭的审限应为6个月
B.当事人可就本案判决向国际商事法庭申请执行
C.若双方当事人无异议，为方便外方当事人，国际商事法庭可以用英文制作判决书
D.本案必须现场质证，不能通过网络方式质证","国际商事法庭［ACD］
［解析］根据《民事诉讼法》第287条规定，涉外民事案件的审理不受国内案件审理时限的限制。故A项错误。
《最高人民法院关于设立国际商事法庭若干问题的规定》第17条规定：“国际商事法庭作出的发生法律效力的判决、裁定和调解书，当事人可以向国际商事法庭申请执行。”故B项正确。
为方便外方当事人，《最高人民法院关于设立国际商事法庭若干问题的规定》第9条第2款规定：“当事人提交的证据材料系英文且经对方当事人同意的，可以不提交中文翻译件。”但是，对于判决书，没有用英文制作的相关规定，应当制作中文判决书。故C项错误。
《最高人民法院关于设立国际商事法庭若干问题的规定》第10条规定：“国际商事法庭调查收集证据以及组织质证，可以采用视听传输技术及其他信息网络方式。”故D项错误。"
"164.2019回忆/单
希腊甲公司与中国乙公司签订许可协议，授权其在亚洲地区独占使用其某项发明专利，许可期限
10年，标的额3.68亿元，协议选择中国最高人民法院国际商事法庭管辖。协议履行到第5年，因希腊
甲公司又给予荷兰丙公司同样的独占许可，中国乙公司向国际商事法庭起诉希腊甲公司，下列哪项判断
是正确的？ 【A】
A.当事人对国际商事法庭作出的判决，可以在最高人民法院本部申请再审
B.有丰富经验的希腊法学家西蒙可以被国际商事法庭遴选为法官参与本案的审理
C.如果双方无异议，希腊甲公司提交的证据材料必须附中文译本
D.在希腊获得的证据只要经公证和认证就可直接采用","国际商事法庭［A］
［解析］《最高人民法院关于设立国际商事法庭若干问题的规定》第15条第1款规定：“国际商事法庭作出的判决、裁定，是发生法律效力的判决、裁定。”第16条第1款规定：“当事人对国际商事法庭作出的已经发生法律效力的判决、裁定和调解书，可以依照民事诉讼法的规定向最高人民法院本部申请再审。”据此，国际商事法庭作出的判决是发生法律效力的终审判决，当事人无权上诉。对判决不服，当事人可以依照民事诉讼法的规定向最高人民法院本部申请再审。故A项正确。
《最高人民法院关于设立国际商事法庭若干问题的规定》第4条规定，国际商事法庭法官由最高人民法院在具有丰富审判工作经验，熟悉国际条约、国际惯例以及国际贸易投资实务，能够同时熟练运用中文和英文作为工作语言的资深法官中选任。根据我国《法官法》对法官任职条件的规定，法官必须具有中国国籍，不包括外国人。故B项错误。
《最高人民法院关于设立国际商事法庭若干问题的规定》第9条规定：“当事人向国际商事法庭提交的证据材料系在中华人民共和国领域外形成的，不论是否已办理公证、认证或者其他证明手续，均应当在法庭上质证。当事人提交的证据材料系英文且经对方当事人同意的，可以不提交中文翻译件。”据此，证据材料经对方当事人同意的，可以不提交中文翻译件。故C项错误。在域外形成的证据材料不论是否已办理公证、认证，均应当在法庭上质证后才能采用。故D项错误。"
