Question,Answer
"54.2013/3/25/单
新余有限公司共有股东4人，股东刘某为公司执行董事。在公司章程无特别规定的情形下，刘某可
以行使下列哪一职权？ 【C】
A.决定公司的投资计划
B.否决其他股东对外转让股权行为的效力
C.决定聘任公司经理
D.决定公司的利润分配方案","执行董事的职权［AC（原答案为C）］
［解析］根据《公司法》第75条，股东人数较少的有限公司可不设董事会，设一名董事，行使董事会的职权。
《公司法》第67条第2款规定：“董事会行使下列职权：……（三）决定公司的经营计划和投资方案；……”故A项当选。
《公司法》第84条第2款规定：“股东向股东以外的人转让股权的，应当将股权转让的数量、价格、支付方式和期限等事项书面通知其他股东，其他股东在同等条件下有优先购买权。……”可知，股东对外转让股权，仅对其他股东有通知义务，无需取得其他股东同意，也不受董事会限制。故B项不当选。
《公司法》第74条第1款规定：“有限责任公司可以设经理，由董事会决定聘任或者解聘。”故C项当选。
《公司法》第59条第1款规定：“股东会行使下列职权：……（四）审议批准公司的利润分配方案和弥补亏损方案；……”据此，D项属于股东会的职权，故不当选。"
"55.2012/3/68/多
方圆公司与富春机械厂均为国有企业，合资设立富圆公司，出资比例为30%与70%。关于富圆公
司董事会的组成，下列哪些说法是正确的？ 【ACD】
A.董事会成员中应当有公司职工代表
B.董事张某任期内辞职，在新选出董事就任前，张某仍应履行董事职责
C.富圆公司董事长可由小股东方圆公司派人担任
D.方圆公司和富春机械厂可通过公司章程约定不按出资比例分红","董事会成员；董事任期；董事长的产生办法［CD］
［解析］根据《公司法》第68条第1款规定，有限责任公司董事会中的职工代表由公司职工通过职工代表大会、职工大会或者其他形式民主选举产生。故A项错误。
《公司法》第70条第2款规定：“董事任期届满未及时改选，或者董事在任期内辞任导致董事会成员低于法定人数的，在改选出的董事就任前，原董事仍应当依照法律、行政法规和公司章程的规定，履行董事职务。”选项中未说明董事张某辞职是否导致公司董事成员低于法定人数，故B项错误。
《公司法》第68条第2款规定：“董事会设董事长一人，可以设副董事长。董事长、副董事长的产生办法由公司章程规定。”据此，公司章程可以约定公司董事的产生办法。小股东方圆公司的代表根据公司章程的规定，可以担任董事长，法律并没有对于董事长的产生作强制性规定。故C项正确。
《公司法》第210条第4款规定：“公司弥补亏损和提取公积金后所余税后利润，有限责任公司按照股东实缴的出资比例分配利润，全体股东约定不按照出资比例分配利润的除外；股份有限公司按照股东所持有的股份比例分配利润，公司章程另有规定的除外。”据此，由于有限公司制定章程需要全体股东一致通过，因此章程中可以约定不按出资比例分红；股份公司章程也可对分红另行作出约定。我国的公司形式只有有限公司和股份公司两种，国有企业（国家出资公司）仅是出资主体特殊，仍然属有限公司或股份公司（《公司法》第168条），这两种公司均可通过公司章程对分红另行作出约定，故D项正确。【特别提醒】有限公司修改公司章程需经代表2/3以上表决权的股东同意，若达不到全体股东一致同意的程度，则不能对分红比例另行作出约定。"
"56.2010/3/25/单
甲乙丙丁戊五人共同组建一有限公司。出资协议约定甲以现金十万元出资，甲已缴纳六万元出资，
尚有四万元未缴纳。某次公司股东会上，甲请求免除其四万元的出资义务。股东会五名股东，其中四名
表示同意，投反对票的股东丙向法院起诉，请求确认该股东会决议无效。对此，下列哪一表述是正确
的？ 【A】
A.该决议无效，甲的债务未免除
B.该决议有效，甲的债务已经免除
C.该决议需经全体股东同意才能有效
D.该决议属于可撤销，除甲以外的任一股东均享有撤销权","股东会决议的无效与撤销［A］
［解析］《公司法》第25条规定：“公司股东会、董事会的决议内容违反法律、行政法规的无效。”根据《公司法》第66条第3款规定，经代表2/3以上表决权的股东通过，股东会可以作出修改公司章程、增加或者减少注册资本的决议。本题中，公司股东会若要免除甲的出资义务，相当于变相减少了公司注册资本，必须首先经过减资决议，在未通过减资决议的情况下，免除甲的法定出资义务属于违法决议，决议无效。故A项正确，B项错误。【特别提醒】根据《公司法》第224条规定，公司减少注册资本，应当自决议作出之日起10日内通知债权人。债权人有权要求公司清偿债务或者提供相应的担保。这是因为公司减资客观上降低了公司的偿债能力，涉及债权人利益。因此，如果没有通知债权人，没有经过合法的减资程序，公司即作出免除股东出资的义务，是违法的。
根据上述《公司法》第66条第3款规定，股东会作出减资决议，应当经代表2/3以上表决权的股东通过，无须全体股东一致同意，故C项错误。
《公司法》第26条第1款规定：“公司股东会、董事会的会议召集程序、表决方式违反法律、行政法规或者公司章程，或者决议内容违反公司章程的，股东自决议作出之日起六十日内，可以请求人民法院撤销。……”据此，股东会的召集程序、表决方式违法或违反公司章程的，属于可撤销情形，股东享有撤销权。而本题情形属于决议内容违法，根据上述《公司法》第25条，属于无效情形，应当提起确认决议无效之诉。故D项错误。"
"57.2008/3/30/单
公司在经营活动中可以以自己的财产为他人提供担保。关于担保的表述中，下列哪一选项是正确
的？ 【D】
A.公司经理可以决定为本公司的客户提供担保
B.公司董事长可以决定为本公司的客户提供担保
C.公司董事会可以决定为本公司的股东提供担保
D.公司股东会可以决定为本公司的股东提供担保","公司提供担保的规定［D］
［解析］《公司法》第15条第1款和第2款规定：“公司向其他企业投资或者为他人提供担保，按照公司章程的规定，由董事会或者股东会决议；公司章程对投资或者担保的总额及单项投资或者担保的数额有限额规定的，不得超过规定的限额。公司为公司股东或者实际控制人提供担保的，应当经股东会决议。”据此，公司为他人提供担保，董事会或股东会有决定权，经理与董事长均无权决定。故A、B项错误。公司为公司股东或实际控制人提供担保的，只有股东会有决定权，董事会无权决定。故C项错误，D项正确。"
"第五节 公司的董事、监事、高级管理人员
考点13 公司的董事、监事、高级管理人员
58.2019回忆/单
绿都公司是由阳光公司和张某、李某共同出资设立的有限公司，阳光公司派甲和乙担任绿都公司的
董事。在绿都公司运营期间，甲以乙在绿都公司决策时总不为阳光公司的利益着想为由，向阳光公司报
告。阳光公司未经绿都公司其他董事同意，将乙召回，派驻丙作为绿都公司的董事。下列哪一项说法是
正确的？ 【D】
A.乙一经召回就丧失了绿都公司的董事身份
B.丙取得了绿都公司的董事身份
C.甲和乙应对阳光公司尽忠实、勤勉义务
D.甲和乙应对绿都公司尽忠实、勤勉义务","董事、高管的选任及职责［D］
［解析］根据《公司法》第59条：“股东会行使下列职权：（一）选举和更换董事、监事，决定有关董事、监事的报酬事项；……”乙出任的是绿都公司的董事，其选举或更换都应该由绿都公司的股东会作出决议，未经法定流程乙的董事身份不会因阳光公司召回而丧失；同样，丙也不能因阳光公司的单方意思表示而取得绿都公司董事身份，故A、B项错误。
甲、乙虽然受阳光公司指派出任绿都公司的董事，但作为绿都公司的董事，自然应该对绿都公司尽到忠实和勤勉义务。故C项错误，D项正确。"
"59.2017/3/26/单
彭兵是一家（非上市）股份有限公司的董事长，依公司章程规定，其任期于2017年3月届满。由
于股东间的矛盾，公司未能按期改选出新一届董事会。此后对于公司内部管理，董事间彼此推诿，彭兵
也无心公司事务，使得公司随后的一项投资失败，损失100万元。对此，下列哪一选项是正确的？
【B】
A.因已届期，彭兵已不再是公司的董事长
B.虽已届期，董事会成员仍须履行董事职务
C.就公司100万元损失，彭兵应承担全部赔偿责任
D.对彭兵的行为，公司股东有权提起股东代表诉讼","董事任期、职责；股东代表诉讼［B］
［解析］《公司法》第70条第2款规定：“董事任期届满未及时改选，或者董事在任期内辞任导致董事会成员低于法定人数的，在改选出的董事就任前，原董事仍应当依照法律、行政法规和公司章程的规定，履行董事职务。”本题中，因尚未改选出新一届董事会，原董事会成员（含董事长）仍应依法履行董事职责。故A项错误，B项正确。
《公司法》第188条规定：“董事、监事、高级管理人员执行职务违反法律、行政法规或者公司章程的规定，给公司造成损失的，应当承担赔偿责任。”本案中，彭兵“无心公司事务”并不能认定其违反法律法规或公司章程，只能构成未尽到对公司勤勉的义务；公司100万元的损失，并非彭兵的侵权行为造成的，不能由其承担赔偿责任。故C项错误。
根据《公司法》第189条第1款规定，董事、高级管理人员有《公司法》第188条规定的情形的，股份有限公司连续180以上单独或者合计持有公司1%以上股份的股东，可以书面请求监事会向人民法院提起诉讼。监事会拒绝提起诉讼，或者自收到请求之日起30日内未提起诉讼，或者情况紧急、不立即提起诉讼将会使公司利益受到难以弥补的损害的，上述股东有权为公司利益以自己的名义直接向人民法院提起诉讼。据此，提起股东代表诉讼以董事存在违反法律、行政法规或者公司章程的规定为前提，根据C项分析，彭兵不存在相关情形，因此不具有可诉性。此外，即使彭兵存在相关情形，股东也应先书面请求监事会提起诉讼，不可直接提起股东代表诉讼。故D项错误。"
"60.2017/3/71/多
茂森股份公司效益一直不错，为提升公司治理现代化，增强市场竞争力并顺利上市，公司决定重金
聘请知名职业经理人王某担任总经理。对此，下列哪些选项是正确的？ 【AB】
A.对王某的聘任以及具体的薪酬，由茂森公司董事会决定
B.王某受聘总经理后，就其职权范围的事项，有权以茂森公司名义对外签订合同
C.王某受聘总经理后，有权决定聘请其好友田某担任茂森公司的财务总监
D.王某受聘总经理后，公司一旦发现其不称职，可通过股东会决议将其解聘","公司总经理的聘任、职权［AB］
［解析］《公司法》第67条第2款规定：“董事会行使下列职权：……（八）决定聘任或者解聘公司经理及其报酬事项，并根据经理的提名决定聘任或者解聘公司副经理、财务负责人及其报酬事项；……”由此可知，董事会有权决定总经理的聘任、解聘和薪酬，故A项正确，D项错误。王某受聘为总经理后，有权提请公司董事会任命其提名的财务负责人，但无决定权，故C项错误。
经理就其职权范围的事项，有权以公司名义对外签订合同。故B项正确。"
"61.2013/3/70/多
李方为平昌公司董事长。债务人姜呈向平昌公司偿还40万元时，李方要其将该款打到自己指定的
个人账户。随即李方又将该款借给刘黎，借期一年，年息12%。下列哪些表述是正确的？ 【CD】
A.该40万元的所有权，应归属于平昌公司
B.李方因其行为已不再具有担任董事长的资格
C.在姜呈为善意时，其履行行为有效
D.平昌公司可要求李方返还利息","公司财产与个人财产；董事任职资格；高管义务［CD］
［解析］债务人姜呈将40万元打入李方的个人账户，而非平昌公司的指定账户，由于货币的特殊属性，占有即所有，因此40万元的所有权不属于平昌公司。故A项错误。
《公司法》第178条规定了董事、监事、高级管理人员的消极任职资格，根据该条第1款规定，有下列情形之一的，不得担任公司的董事、监事、高级管理人员：（1）无民事行为能力或者限制民事行为能力；（2）因贪污、贿赂、侵占财产、挪用财产或者破坏社会主义市场经济秩序，被判处刑罚，或者因犯罪被剥夺政治权利，执行期满未逾5年，被宣告缓刑的，自缓刑考验期满之日起未逾2年；（3）担任破产清算的公司、企业的董事或者厂长、经理，对该公司、企业的破产负有个人责任的，自该公司、企业破产清算完结之日起未逾3年；（4）担任因违法被吊销营业执照、责令关闭的公司、企业的法定代表人，并负有个人责任的，自该公司、企业被吊销营业执照、责令关闭之日起未逾3年；（5）个人因所负数额较大债务到期未清偿被人民法院列为失信被执行人。本题中，董事长李方并未实施上述行为，并不当然丧失董事长资格，故B项错误。
虽然李方没有实施涉及董事消极任职资格的行为，但是违反了董事的义务和禁止行为，对此《公司法》第181条规定：“董事、监事、高级管理人员不得有下列行为：（一）侵占公司财产、挪用公司资金；（二）将公司资金以其个人名义或者以其他个人名义开立账户存储；……”《公司法》第186条规定，董事、监事、高级管理人员违反本法第181条至第184条规定所得的收入应当归公司所有。本题中，李方的行为构成将公司资金存入个人账户，并挪用公司资金借贷给他人，该40万元资金的借贷利息属于违法所得，应当归公司所有，平昌公司有权要求李方返还。故D项正确。
李方是公司的董事长，姜呈有理由相信李方代表平昌公司，且姜呈善意无过错，因此姜呈的清偿行为有效。故C项正确。"
"62.2008/3/76/多
甲公司于2008年7月依法成立，现有数名推荐的董事人选，依照《公司法》规定，下列哪些人员
不能担任公司董事？ 【CD】
A.王某，因担任企业负责人犯重大责任事故罪于2001年6月被判处三年有期徒刑，2004年刑满释
放
B.张某，与他人共同投资设立一家有限责任公司，持股70%，该公司长期经营不善，负债累累，
于2006年被宣告破产
C.徐某，2003年向他人借款100万元，为期2年，但因资金被股市套住至今未清偿
D.赵某，曾任某音像公司董事长，该公司因未经著作权人许可大量复制音像制品于2006年5月被
工商部门吊销营业执照，赵某负有个人责任","董事、监事、高管人员的任职资格［CD］
［解析］《公司法》第178条第1款规定：“有下列情形之一的，不得担任公司的董事、监事、高级管理人员：（一）无民事行为能力或者限制民事行为能力；（二）因贪污、贿赂、侵占财产、挪用财产或者破坏社会主义市场经济秩序，被判处刑罚，或者因犯罪被剥夺政治权利，执行期满未逾五年，被宣告缓刑的，自缓刑考验期满之日起未逾二年；（三）担任破产清算的公司、企业的董事或者厂长、经理，对该公司、企业的破产负有个人责任的，自该公司、企业破产清算完结之日起未逾三年；（四）担任因违法被吊销营业执照、责令关闭的公司、企业的法定代表人，并负有个人责任的，自该公司、企业被吊销营业执照、责令关闭之日起未逾三年；（五）个人因所负数额较大债务到期未清偿被人民法院列为失信被执行人。”可见，重大责任事故罪不属于该条第2项规定的五类罪行，王某可以担任公司董事，故A项错误。由于并未指明张某对该公司破产负有个人责任，不属于本条第3项之情形，可以担任公司董事，故B项错误。C、D项属于该条第4、5项之情形，故C、D项正确。"
"63.2008/3/77/多
华胜股份有限公司于2006年召开董事会临时会议，董事长甲及乙、丙、丁、戊等共五位董事出
席，董事会中其余4名成员未出席。董事会表决之前，丁因意见与众人不合，中途退席，但董事会经与
会董事一致通过，最后仍作出决议。下列哪些选项是错误的？ 【ACD】
A.该决议有效，因其已由出席会议董事的过半数通过
B.该决议无效，因丁退席使董事的同意票不足全体董事表决票的二分之一
C.该决议是否有效取决于公司股东会的最终意见
D.该决议是否有效取决于公司监事会的审查意见","董事会会议的召集和议事规则［ACD］
［解析］《公司法》第124条第1款和第2款规定：“董事会会议应当有过半数的董事出席方可举行。董事会作出决议，应当经全体董事的过半数通过。董事会决议的表决，应当一人一票。”该法第27条规定：“有下列情形之一的，公司股东会、董事会的决议不成立：……（三）出席会议的人数或者所持表决权数未达到本法或者公司章程规定的人数或者所持表决权数；（四）同意决议事项的人数或者所持表决权数未达到本法或者公司章程规定的人数或者所持表决权数。”
据此，华胜股份公司董事会一共9人，5人以上出席可以举行董事会会议，5人以上通过决议有效。本题中的董事会会议有5人出席，符合法定人数；但是，仅4人表决通过决议，不足全体董事的半数，因此决议不成立。故B项正确，A、C、D项错误。"
"第六节 公司的财务与会计制度
考点14 公司的财务会计报告制度
64.2014/3/71/多
关于公司的财务行为，下列哪些选项是正确的？ 【BD】
A.在会计年度终了时，公司须编制财务会计报告，并自行审计
B.公司的法定公积金不足以弥补以前年度亏损时，则在提取本年度法定公积金之前，应先用当年利
润弥补亏损
C.公司可用其资本公积金来弥补公司的亏损
D.公司可将法定公积金转为公司资本，但所留存的该项公积金不得少于转增前公司注册资本的百
分之二十五","公司财务会计报告；公积金［BCD（原答案为BD）］
［解析］《公司法》第208条第1款规定，公司应当在每一会计年度终了时编制财务会计报告，并依法经会计师事务所审计。据此，公司对自身的年度财务会计报告不能自行审计而必须聘请会计师事务所进行外审，以保证审计的客观、真实，故A项错误。
《公司法》第210条第2款规定：“公司的法定公积金不足以弥补以前年度亏损的，在依照前款规定提取法定公积金之前，应当先用当年利润弥补亏损。”公司资本维持是公司资本制度的核心要求，只有弥补亏损之后，才能提取法定公积金；只有提取法定公积金之后，才能向股东分配利润。故B项正确。
《公司法》第214条第1款和第2款规定：“公司的公积金用于弥补公司的亏损、扩大公司生产经营或者转为增加公司注册资本。公积金弥补公司亏损，应当先使用任意公积金和法定公积金；仍不能弥补的，可以按照规定使用资本公积金。”故C项正确。【旧题新解】旧法中资本公积金不能用于弥补亏损，2023年《公司法》作了修改。
《公司法》第214条第3款规定，法定公积金转为增加注册资本时，所留存的该项公积金不得少于转增前公司注册资本的25%。故D项正确。"
"考点15 公司的收益分配制度
65.紫霞股份有限公司是一家从事游戏开发的非上市公司，注册资本5000万元，已发行股份总额
为1000万股。公司成立后经营状况一直不佳，至2015年底公司账面亏损3000万元。2016年初，公
司开发出一款游戏，备受玩家追捧，市场异常火爆，年底即扭亏为盈，税后利润达7000万元。
请回答第(1)、(2)题。
(1)2017/3/92/任
2016年底，为回馈股东多年的付出，紫霞公司决定分配利润。此时公司的法定公积金余额仅为5
万元。就此次利润分配行为，下列选项正确的是： 【ACD】
A.公司应提取的法定公积金数额为400万元
B.公司可提取法定公积金的上限为税后利润的一半，即3500万元
C.经股东会决议，公司可提取任意公积金1000万元
D.公司向股东可分配利润的上限为3605万元","法定公积金［ACD］

［解析］根据《公司法》第210条第1款和第2款规定，公司分配当年税后利润时，应当提取利润的10%列入公司法定公积金。公司法定公积金累计额为公司注册资本的50%以上的，可以不再提取。公司的法定公积金不足以弥补以前年度亏损的，在依照前款规定提取法定公积金之前，应当先用当年利润弥补亏损。紫霞公司盈利后，首先应弥补亏损，剩余利润4000万元；再提取法定公积金，4000万×10%为400万元法定公积金。故A项正确，B项错误。
《公司法》第210条第3款规定：“公司从税后利润中提取法定公积金后，经股东会决议，还可以从税后利润中提取任意公积金。”公司对任意公积金的数额没有限制，公司可以通过决议提取1000万元作为任意公积金。故C项正确。
根据《公司法》第210条第4款规定，公司弥补亏损和提取公积金后所余税后利润，股份有限公司按照股东所持有的股份比例分配利润，公司章程另有规定的除外。本题中，公司利润7000万元，弥补往年亏损3000万元后，剩余利润为4000万元；提取法定公积金400万元，剩余3600万元；此前公司的法定公积金余额为5万元，公司可用于向股东分配的剩余利润最大上限为3605万元。故D项正确。"
"(2)2017/3/93/任
如紫霞公司在2016年底的分配利润中，最后所提取的各项公积金数额总计为2800万元，关于该
公积金的用途，下列选项正确的是： 【BC】
A.可用于弥补公司2016年度的实际亏损
B.可将其中的1500万元用于新款游戏软件的研发
C.可将其中1000万元的任意公积金全部用于公司资本的增加
D.可将其中1000万元的法定公积金用于公司资本的增加","公积金用途［BC］

［解析］《公司法》第214条第1款规定：“公司的公积金用于弥补公司的亏损、扩大公司生产经营或者转为增加公司注册资本。”当年提取的公积金是用于弥补公司日后的亏损，不可能用于弥补公司当年的亏损；且2016年提取2800万元的公积金，说明该公司于2016年度盈利，无需弥补亏损，故A项错误。用于新款游戏软件的研发属于扩大公司生产经营，故B项正确。
《公司法》第214条第3款规定，法定公积金转为增加注册资本时，所留存的该项公积金不得少于转增前公司注册资本的25%。本题中，转增资本前公司注册资本为5000万，则公司转增资本后其法定公积金留存不得少于1250万元（5000万元×25%）。因为2016年公司的法定公积金为405万元（见上题D项解析），少于转增前注册资本的25%，所以不能用于转增资本，故D项错误。但是任意公积金转增资本不受限制，1000万元的任意公积金都可以转增资本，故C项正确。"
"第七节 公司的变更、合并与分立
考点16 公司合并和分立
66.2015/3/69/多
张某、李某为甲公司的股东，分别持股65%与35%，张某为公司董事长。为谋求更大的市场空
间，张某提出吸收合并乙公司的发展战略。关于甲公司的合并行为，下列哪些表述是正确的？
【AD】
A.只有取得李某的同意，甲公司内部的合并决议才能有效
B.在合并决议作出之日起15日内，甲公司须通知其债权人
C.债权人自接到通知之日起30日内，有权对甲公司的合并行为提出异议
D.合并乙公司后，甲公司须对原乙公司的债权人负责","公司合并［AD］
［解析］《公司法》第66条第3款规定：“股东会作出修改公司章程、增加或者减少注册资本的决议，以及公司合并、分立、解散或者变更公司形式的决议，应当经代表三分之二以上表决权的股东通过。”张某只持有甲公司65％的股权，未达到2/3以上的多数，故甲公司作出公司合并的决议时，必须有李某的同意方可，故A项正确。
《公司法》第220条规定，公司应当自作出合并决议之日起10日内通知债权人，并于30日内在报纸上或者国家企业信用信息公示系统公告。据此，甲公司应当在合并决议作出之日起10日内通知其债权人，故B项错误。
《公司法》第220条规定，债权人自接到公司合并通知之日起30日内，未接到通知的自公告之日起45日内，可以要求公司清偿债务或者提供相应的担保。据此，债权人有权要求甲公司清偿债务或者提供担保，但无权对甲公司的合并行为提出异议，故C项错误。
《公司法》第221条规定：“公司合并时，合并各方的债权、债务，应当由合并后存续的公司或者新设的公司承继。”在甲公司吸收合并乙公司的情形，甲公司继续存在，而乙公司解散，故原乙公司的债务应当由合并后的甲公司承担，故D项正确。"
"67.2011/3/25/单
白阳有限公司分立为阳春有限公司与白雪有限公司时，在对原债权人甲的关系上，下列哪一说法是
错误的？ 【B】
A.白阳公司应在作出分立决议之日起10日内通知甲
B.甲在接到分立通知书后30日内，可要求白阳公司清偿债务或提供相应的担保
C.甲可向分立后的阳春公司与白雪公司主张连带清偿责任
D.白阳公司在分立前可与甲就债务偿还问题签订书面协议","公司分立［B］
［解析］《公司法》第222条第2款规定：“公司分立，应当编制资产负债表及财产清单。公司应当自作出分立决议之日起十日内通知债权人，并于三十日内在报纸上或者国家企业信用信息公示系统公告。”由该条可知，白阳公司应在作出分立决议之日起10日内通知债权人甲。故A项正确，不当选。
根据《公司法》第220条规定，公司在合并的情况下，债权人可以在接到合并通知之日起30日内，未接到通知的自公告之日起45日内，要求公司清偿债务或者提供相应的担保。可见，公司合并才有对债权人的特殊救济规定。分立后的公司对债权人承担连带责任，债权人的权益不受影响，无需额外救济。故B项错误，当选。
《公司法》第223条规定：“公司分立前的债务由分立后的公司承担连带责任。但是，公司在分立前与债权人就债务清偿达成的书面协议另有约定的除外。”可见，甲有权向分立后的阳春公司与白雪公司主张连带清偿责任，同时，白阳公司在分立前可与债权人甲就债务偿还签订书面协议。故C、D项正确，不当选。"
"68.2009/3/72/多
甲公司欠乙公司货款100万元、丙公司货款50万元。2009年9月，甲公司与丁公司达成意向，拟
由丁公司兼并甲公司。乙公司原欠丁公司租金80万元。下列哪些表述是正确的？ 【BC】
A.甲公司与丁公司合并后，两个公司的法人主体资格同时归于消灭
B.甲公司与丁公司合并后，丁公司可以向乙公司主张债务抵销
C.甲公司与丁公司合并时，丙公司可以要求甲公司或丁公司提供履行债务的担保
D.甲公司与丁公司合并时，应当分别由甲公司和丁公司的董事会作出合并决议","公司合并［BC］
［解析］《公司法》第218条规定：“公司合并可以采取吸收合并或者新设合并。一个公司吸收其他公司为吸收合并，被吸收的公司解散。两个以上公司合并设立一个新的公司为新设合并，合并各方解散。”可见，本题为吸收合并，甲公司的法人主体资格消灭，丁公司的法人主体资格存续。故A项错误。
《公司法》第221条规定：“公司合并时，合并各方的债权、债务，应当由合并后存续的公司或者新设的公司承继。”同时，《民法典》第568条第1款规定：“当事人互负债务，该债务的标的物种类、品质相同的，任何一方可以将自己的债务与对方的到期债务抵销；但是，根据债务性质、按照当事人约定或者依照法律规定不得抵销的除外。”本题中，丁公司兼并甲公司后，甲公司所欠乙公司的100万元货款由丁公司承继，而乙公司又欠丁公司租金80万元，丁公司与乙公司互负债务，因此可以主张债务抵销。故B项正确。
根据《公司法》第220条规定，公司应当自作出合并决议之日起10日内通知债权人，债权人自接到通知之日起30日内，未接到通知的自公告之日起45日内，可以要求公司清偿债务或者提供相应的担保。故C项正确。
公司合并事项属于股东会的职权，董事会无权决定。故D项错误。"
"考点17 公司类型变更
69.2018回忆/多
秦川公司注册资本1亿元，股东为甲、乙、丙三人。因经营有方，公司持续盈利，至2018年公司
净资产总额已达2亿元。为拓展市场，为上市做准备，公司经决议变更为股份有限公司。以下哪些说法
是正确的？ 【BD】
A.如变更后公司注册资本为2亿元，则不必另行办理增资的变更登记
B.如变更后公司注册资本为2.5亿元，新增部分可以由甲、乙、丙认购
C.如变更后注册资本为2.5亿元，则增加注册资本可向社会公开募集，不能定向募集
D.如变更后发现原公司净资产计算错误，漏记2000万元对外债务，则差额由甲、乙、丙承担连带
补足责任","公司变更形式、增资、发起人出资责任［BD］
［解析］根据《公司法》第32条规定，注册资本属于公司登记事项。《公司法》第34条第1款规定：“公司登记事项发生变更的，应当依法办理变更登记。”本题中，秦川公司原注册资本为1亿元，变更后的注册资本为2亿元，需要办理变更登记。故A项错误。【特别提醒】根据《公司法》第108条，有限公司变更为股份公司后的实收股本不得高于公司净资产，秦川公司净资产为2亿元，变更后注册资本也为2亿元，因此不必增加发行股份，但仍应办理变更登记。
《公司法》第108条规定：“有限责任公司变更为股份有限公司时，折合的实收股本总额不得高于公司净资产额。有限责任公司变更为股份有限公司，为增加注册资本公开发行股份时，应当依法办理。”据此，秦川公司净资产为2亿元，变更后的公司注册资本为2.5亿元，因此需要募集5000万元。《公司法》第228条第2款规定：“股份有限公司为增加注册资本发行新股时，股东认购新股，依照本法设立股份有限公司缴纳股款的有关规定执行。” 对于股份有限公司缴纳股款，根据《公司法》第91条规定，发起设立，是指由发起人认购设立公司时应发行的全部股份而设立公司。募集设立，是指由发起人认购设立公司时应发行股份的一部分，其余股份向特定对象募集或者向社会公开募集而设立公司。因此，对于5000万元新股，既可以由原股东认购，也可以公开募集或定向募集。故B项正确，C项错误。
《公司法》第99条规定：“发起人不按照其认购的股份缴纳股款，或者作为出资的非货币财产的实际价额显著低于所认购的股份的，其他发起人与该发起人在出资不足的范围内承担连带责任。”有限公司变更为股份公司，原净资产折抵为股份公司的实收股本，本质上为原股东作为发起人对变更后的股份公司的出资。本题中，公司净资产有漏记，说明净资产低于2亿元，其差额应由发起人承担连带补足责任，故D项正确。"
"考点18 公司注册资本变更（增资和减资）
70.2017/3/68/多
湘星公司成立于2012年，甲、乙、丙三人是其股东，出资比例为7∶2∶1，公司经营状况良好。
2017年初，为拓展业务，甲提议公司注册资本增资1000万元。关于该增资程序的有效完成，下列哪
些说法是正确的？ 【AB】
A.三位股东不必按原出资比例增资
B.三位股东不必实际缴足增资
C.公司不必修改公司章程
D.公司不必办理变更登记","公司增资［AB］
［解析］《公司法》第227条第1款规定：“有限责任公司增加注册资本时，股东在同等条件下有权优先按照实缴的出资比例认缴出资。但是，全体股东约定不按照出资比例优先认缴出资的除外。”可知，股东可以约定不按出资比例增资。故A项正确。
《公司法》第228条第1款规定：“有限责任公司增加注册资本时，股东认缴新增资本的出资，依照本法设立有限责任公司缴纳出资的有关规定执行。”《公司法》第47条第1款规定：“有限责任公司的注册资本为在公司登记机关登记的全体股东认缴的出资额。全体股东认缴的出资额由股东按照公司章程的规定自公司成立之日起五年内缴足。”据此，有限责任公司注册资本采取认缴制度，甲、乙、丙认缴后在5年内缴足即可，故B项正确。
《公司法》第46条第1款规定：“有限责任公司章程应当载明下列事项：……（三）公司注册资本；……”注册资本属于章程应当载明事项，增加注册资本应当修改章程。故C项错误。
《公司法》第34条第1款规定：“公司登记事项发生变更的，应当依法办理变更登记。”公司增资导致登记事项发生变更，应当依法办理变更登记。故D项错误。"
