Question,Answer
"考点31 行政诉讼与刑事诉讼的关系
175.2006/2/43/单
区工商局以涉嫌虚假宣传为由扣押了王某财产，王某不服诉至法院。在此案的审理过程中，法院发
现王某涉嫌受贿犯罪需追究刑事责任。法院的下列哪种做法是正确的？ 【D】
A.终止案件审理，将有关材料移送有管辖权的司法机关处理
B.继续审理，待案件审理终结后，将有关材料移送有管辖权的司法机关处理
C.中止案件审理，将有关材料移送有管辖权的司法机关处理，待刑事诉讼程序终结后，恢复案件审
理
D.继续审理，将有关材料移送有管辖权的司法机关处理","行政诉讼与刑事诉讼的关系［D］
［解析］法院在行政诉讼过程中，认为受行政行为处理的原告或第三人的行为已构成犯罪，应将有关犯罪材料移送公安、检察机关按刑事诉讼程序处理。法院对于原行政案件有两种处理方式：（1）犯罪行为与行政机关之前认定的行政违法行为具有相关性，那么法院应中止行政诉讼，等刑事案件审结确认是否犯罪后，再恢复行政诉讼程序。（2）犯罪行为与行政机关之前认定的行政违法行为没有相关性，是两项独立的行政行为，法院应当继续审理原来的行政诉讼，而无需等待刑事案件的审判结果。对于本案，虚假宣传与受贿犯罪是两种独立的违法行为，刑事责任与行政审判没有关系，法院应当将涉嫌受贿犯罪的有关材料移送有管辖权的司法机关处理，对基于涉嫌虚假宣传而扣押的合法性继续审理。故D项当选。"
"第十三章 行政诉讼的受案范围
考点32 行政诉讼受案范围
176.2020回忆/多
秦某下班路上驾驶摩托车侧翻倒地死亡，交警大队多次调查未查明事故原因。因为交通事故原因客
观上无法查清，交警大队出具了《道路交通事故证明》，记载了人员、受伤时间、经过等情况。秦某所
供职的玉竹公司向社会保障局申请工伤认定，该局以《道路交通事故证明》未查明原因为由不予认定工
伤，出具了《工伤认定中止书》。秦某妻子对《工伤认定中止书》不服提起诉讼，下列哪些说法是正确
的？ 【BCD】
A.《道路交通事故证明》为行政裁决
B.《工伤认定中止书》属于行政诉讼受案范围
C.秦某妻子起诉时应当附身份证明
D.玉竹公司可作为本案第三人","具体行政行为的判断；行政诉讼受案范围；诉讼参加人［BCD］
［解析］行政确认是行政机关依法对公民、法人或者其他组织的法律地位、法律关系或有关法律事实进行甄别和给予确定、认定、证明,予以宣告的行政行为，如颁发结婚证、颁发房屋产权证书、工伤认定、道路交通事故责任认定。行政裁决指行政机关居间对特定的民事争议作出有约束力处理的行为。行政裁决涉及三方主体，行政机关是作为第三方中立的主体身份出现的；而行政确认是行政机关和行政相对人之间的双方法律关系，行政机关是以管理者的身份出现的。《道路交通事故证明》的性质为行政确认，故A项错误。
本题中, 因为交通事故原因客观上无法查清，交警大队出具了《道路交通事故证明》,社会保障局据此作出了《工伤认定中止书》。由此推断，因为交通事故原因客观上已经无法查清，则该《工伤认定中止书》将一直保持工伤认定为“中止”状态，事实上导致原告的合法权益长期乃至永久得不到依法救济,它实际上扮演了拒绝工伤认定的角色，直接影响了原告的合法权益,并且原告也无法通过对相关实体性行政行为提起诉讼以获得救济。因此,《工伤认定中止书》属于可诉行政行为,法院应当依法受理,故B项正确。【特别提醒】一般来说，“中止决定”是暂时的，属于过程性行为，待阻却事由消失后，行政行为会继续进行下去，因此过程性行为一般不具有可诉性。但是，如果该过程性行为具有终局性,导致行政行为事实上终止，对相对人权利义务产生实质影响,并且无法通过提起针对相关的实体性行政行为的诉讼获得救济的,则属于可诉的行政行为。
《行政诉讼法》第25条第2款规定：“有权提起诉讼的公民死亡，其近亲属可以提起诉讼。”注意，这里近亲属可以自己的名义起诉，是事实上的原告。本题中，在秦某死亡后,其妻子作为近亲属可以自己名义提起行政诉讼，作为原告，其应当提交身份证明。《行政诉讼法解释》第54条规定：“依照行政诉讼法第四十九条的规定，公民、法人或者其他组织提起诉讼时应当提交以下起诉材料：（一）原告的身份证明材料以及有效联系方式；……”故C项正确。
玉竹公司作为工伤认定的申请人,是被告出具《工伤认定中止书》行为的相对人,自然与《工伤认定中止书》有法律上的利害关系,有资格作为第三人。故D项正确。"
"177.2019回忆/任
甲公司向河水中超标排放污水，区环保局向其送达《限期整改通知》，要求其在规定时间内达标排
放。期限届满，经过检测，甲公司排放污水仍然不符合国家标准，于是区环保局对该公司作出《水污染
防治设施验收不合格认定书》，后责令该公司停业整顿。甲公司就责令停业整顿提起行政诉讼，对此，
下列说法正确的是： 【C】
A.《限期整改通知》属于行政指导，不属于行政诉讼受案范围
B.《水污染防治设施验收不合格认定书》不属于行政诉讼受案范围
C.区环保局作出责令停业整顿决定前，应当告知甲公司有申请听证的权利
D.法院可以作出先予执行裁定","行政诉讼受案范围；行政处罚的听证；先予执行［C］
［解析］《限期整改通知》属于责令改正行为，具有强制性，而行政指导行为没有强制性，显然不属于行政指导。具体来说，《限期整改通知》的核心在于恢复正常状态，性质更偏于教育和纠正功能，不具有处罚性，因此也不属于行政处罚，而属于行政强制措施，属于行政诉讼受案范围。故A项错误。
《水污染防治设施验收不合格认定书》属于行政确认，是行政机关对特定的法律事实、法律关系或者法律状态作出的具有法律效力的认定。行政确认属于具体行政行为，会对当事人的权利义务造成实质影响，属于行政诉讼受案范围。故B项错误。
根据《行政处罚法》第63条规定，行政机关拟作出下列行政处罚决定，应当告知当事人有要求听证的权利，当事人要求听证的，行政机关应当组织听证：（1）较大数额罚款；（2）没收较大数额违法所得、没收较大价值非法财物；（3）降低资质等级、吊销许可证件；（4）责令停产停业、责令关闭、限制从业；（5）其他较重的行政处罚；（6）法律、法规、规章规定的其他情形。本题中的停业整顿实际上就是停产停业，所以区环保局应当告知甲公司有申请听证的权利，故C项正确。
《行政诉讼法》第57条第1款规定：“人民法院对起诉行政机关没有依法支付抚恤金、最低生活保障金和工伤、医疗社会保险金的案件，权利义务关系明确、不先予执行将严重影响原告生活的，可以根据原告的申请，裁定先予执行。”本题申请对象为责令停业整顿，不属于先予执行的范围，故D项错误。"
"178.2019回忆/任
甲去某电信营业厅办理手机入网，被某电信公司收取了定价为50元的SIM卡卡费，甲认为将手机
SIM卡定价为50元/张属于违法收费，要求市场监督管理局对该公司进行查处，退还自己被违法收取的
50元卡费。市场监督管理局进行调查后答复：“省通管局和省发改委联合下发的《关于电信全业务套餐
资费优化方案的批复》规定：SIM卡收费上限标准：入网50元/张。我局非常感谢您对物价工作的支持
和帮助。”下列选项正确的是： 【C】
A.甲的行为属于信访行为
B.市场监督管理局的行为属于对信访问题的复查
C.若甲对市场监督管理局的答复不服，可以提起行政诉讼
D.甲可就《关于电信全业务套餐资费优化方案的批复》提起行政诉讼","行政诉讼受案范围；抽象行政行为的附带审查［C］
［解析］本题中甲的行为属于请求市场监督管理局履行市场监管职责，维护自身合法权益的行为，不是信访行为。根据《信访条例》规定，信访是指公民、法人或者其他组织采用书信、电子邮件、传真、电话、走访等形式，向各级人民政府、县级以上人民政府工作部门反映情况，提出建议、意见或者投诉请求，依法由有关行政机关处理的活动。根据《信访条例》第14条，信访针对的对象是有关国家机关、组织及其工作人员的职务行为。而本题中电信公司的行为属于公司作出的市场化行为，并不属于信访事项。市场监督管理局的行为也不属于对信访问题的处理，而是对甲的请求作出的行政处理决定。故A、B项错误。
市场监督管理局作出的行政答复直接认定了SIM卡定价50元／张是合法的，电信公司的行为不属于违法收费，这就意味着甲对电信公司进行查处并退换卡费的请求不能得到支持，因此该行政行为对甲的权利义务产生了实质影响，属于具体行政行为，甲不服可以对其提起行政诉讼。故C项正确。
《行政诉讼法》第53条规定：“公民、法人或者其他组织认为行政行为所依据的国务院部门和地方人民政府及其部门制定的规范性文件不合法，在对行政行为提起诉讼时，可以一并请求对该规范性文件进行审查。前款规定的规范性文件不含规章。”据此，对于规章以下的抽象行政行为，只能附带审查，不能对其直接提起行政诉讼。《关于电信全业务套餐资费优化方案的批复》明显属于规章以下的其他规范性文件，可以在对市场监督管理局的行为提起行政诉讼的同时一并请求对该批复进行审查，但不可直接对其提起行政诉讼。故D项错误。"
"179.2012/2/85/多
法院应当受理下列哪些对政府信息公开行为提起的诉讼？ 【BCD】
A.黄某要求市政府提供公开发行的2010年市政府公报，遭拒绝后向法院起诉
B.某公司认为工商局向李某公开的政府信息侵犯其商业秘密向法院起诉
C.村民申请乡政府公开财政收支信息，因乡政府拒绝公开向法院起诉
D.甲市居民高某向乙市政府申请公开该市副市长的兼职情况，乙市政府以其不具有申请人资格为
由拒绝公开，高某向法院起诉","政府信息公开案件的受案范围［BCD］
［解析］《政府信息公开案件规定》第2条规定：“公民、法人或者其他组织对下列行为不服提起行政诉讼的，人民法院不予受理：……（二）要求行政机关提供政府公报、报纸、杂志、书籍等公开出版物，行政机关予以拒绝的；……”A项中黄某要求市政府提供公开发行的2010年市政府公报被市政府拒绝的，属于第2项规定的情形，故A项不当选。
《政府信息公开案件规定》第1条规定：“公民、法人或者其他组织认为下列政府信息公开工作中的具体行政行为侵犯其合法权益，依法提起行政诉讼的，人民法院应当受理：（一）向行政机关申请获取政府信息，行政机关拒绝提供或者逾期不予答复的；……（三）认为行政机关主动公开或者依他人申请公开政府信息侵犯其商业秘密、个人隐私的；……”B、C、D三个选项中，无论是公开还是拒绝公开都侵犯了相关当事人的权利，属于影响当事人权利的具体行政行为，B项侵害了当事人的隐私权，C、D项侵害了当事人的知情权，都属于行政诉讼受案范围。"
"180.2008/2/44/单
下列哪一选项不属于行政诉讼的受案范围？ 【B】
A.因某企业排污影响李某的鱼塘，李某要求某环保局履行监督职责，遭拒绝后向法院起诉
B.某市政府发出通知，要求非本地生产乳制品须经本市技术监督部门检验合格方可在本地销售，违
者予以处罚。某外地乳制品企业对通知提起诉讼
C.刘某与某公司签订房屋预售合同，某区房管局对此进行预售预购登记。后刘某了解到某公司向其
销售的房屋系超出规划面积和预售面积房屋，遂以某区房管局违法办理登记为由提起诉讼
D.《公司登记管理条例》规定，设立公司应当先向工商登记管理机关申请名称预先核准。张某对
名称预先核准决定不服提起诉讼","行政诉讼受案范围［B］
［解析］A项中环保局拒绝履行监督职责，属于行政不作为，属于行政诉讼受案范围。故A项不当选。
B项，关键在于对“通知”性质的判断，即其属于具体行政行为还是抽象行政行为。根据选项提供的信息，“某市政府发出通知，要求非本地生产乳制品须经本市技术监督部门检验合格方可在本地销售，违者予以处罚”，从中我们可以发现：首先，市政府的通知针对的对象是非本地的乳制品企业，这是一个集合性概念，不能确定究竟是哪一家或哪些乳制品企业，因此具有不特定性；其次，该通知不是一次性的，而是具有反复适用性；最后，该通知具有规范性，不能直接作用于相对人，需要行政机关具体实施才能实现其目标和作用。因此，该通知属于行政机关制定的具有普遍约束力的能够反复适用的命令，是一种抽象行政行为，不属于行政诉讼的受案范围。故B项当选。
C项，依据《城市房地产管理法》第45条第2款规定：“商品房预售人应当按照国家有关规定将预售合同报县级以上人民政府房产管理部门和土地管理部门登记备案。”可知，房屋预售合同应当办理预售预购登记。房管局对商品房的预售合同进行预售预购登记，属于行政确认行为，其确认的对象是买卖双方的预售合同法律关系。所以，登记对买卖双方的权利义务关系进行了行政确认，属于房管局行使行政管理职权的行为。可见，房管局对预售合同进行备案登记的行为具有可诉性。故C项不当选。
D项中，张某是对“名称预先核准决定”不服提起诉讼，解题的关键在于判断“名称预先核准”的性质。根据选项提供的信息：“《公司登记管理条例》规定，设立公司应当先向工商登记管理机关申请名称预先核准”，很容易判断出名称预先核准是设立公司的一种前置性许可事项，属于行政许可，当然可诉。故D项不当选。"
"181.2016/2/83/多
对于下列起诉，哪些不属于行政诉讼受案范围？ 【BCD】
A.某公司与县政府签订天然气特许经营协议，双方发生纠纷后该公司以县政府不依法履行协议向法
院起诉
B.环保局干部孙某对定期考核被定为不称职向法院起诉
C.李某与房屋征收主管部门签订国有土地上的房屋征收补偿安置协议，后李某不履行协议，房屋征
收主管部门向法院起诉
D.县政府发布全县征地补偿安置标准的文件，村民万某以文件确定的补偿标准过低为由向法院起
诉","行政诉讼受案范围［BCD］
［解析］天然气特许经营协议属于行政协议，行政机关不履行行政协议的行为，属于行政诉讼的受案范围。故A项不当选。
对公务员的考核决定属于内部行为，不属于具体行政行为。故B项的行为不可诉，当选。
国有土地上的房屋征收补偿安置协议属于行政协议，但行政诉讼是“民告官”的诉讼，没有“官告民”的诉讼。在李某不履行协议的情况下，行政机关可以申请法院强制执行，不需要通过行政诉讼解决该问题。故C项的行为不可诉，当选。
县政府发布的征地补偿安置标准文件是针对不特定的对象作出的，其行为性质属于抽象行政行为，当事人对抽象行政行为不服，不能够直接起诉，只能在对具体行政行为提起诉讼时，一并要求法院审查该抽象行政行为。故D项的行为不可诉，当选。"
"182.2013/2/98/任
市林业局接到关于孙某毁林采矿的举报，遂致函当地县政府，要求调查。县政府召开专题会议形成
会议纪要：由县林业局、矿产资源管理局与安监局负责调查处理。经调查并与孙某沟通，三部门形成处
理意见：要求孙某合法开采，如发现有毁林或安全事故，将依法查处。再次接到举报后，三部门共同发
出责令孙某立即停止违法开采，对被破坏的生态进行整治的通知。
就上述事件中的行为的属性及是否属于行政诉讼受案范围，下列说法正确的是： 【AD】
A.市林业局的致函不具有可诉性
B.县政府的会议纪要具有可诉性
C.三部门的处理意见是行政合同行为
D.三部门的通知具有可诉性","行政诉讼受案范围［AD］
［解析］《行政诉讼法解释》第1条第2款规定：“下列行为不属于人民法院行政诉讼的受案范围：……（五）行政机关作出的不产生外部法律效力的行为……”市林业局致函县政府，此为行政机关之间的公文来往，如果没有针对第三人作出，就属于典型的内部行政行为，不可诉，故A项正确。同理，县政府的会议纪要是行政机关内部的职权调整和工作安排，属于内部行政行为，不具有外部性，不可诉，故B项错误。
具体行政行为是单方的，而行政合同是双方的。三部门的处理意见是行政机关对孙某权利义务的单方处分，不是和孙某双方协商的结果，因此不是行政合同。故C项错误。
孙某毁林采矿，三部门责令孙某立即停止违法开采，是对孙某行为的制止，防止损害扩大，属于行政强制措施；而责令对被破坏的生态进行整治，则是一种行政命令。可见，该通知对孙某的权利造成直接影响，属于典型的具体行政行为，可诉，故D项正确。"
"183.2011/2/80/多
下列当事人提起的诉讼，哪些属于行政诉讼受案范围？ 【ACD】
A.某造纸厂向市水利局申请发放取水许可证，市水利局作出不予许可决定，该厂不服而起诉
B.食品药品监管局向申请餐饮服务许可证的李某告知补正申请材料的通知，李某认为通知内容违法
而起诉
C.化肥厂附近居民要求环保局提供对该厂排污许可证监督检查记录，遭到拒绝后起诉
D.某国土资源局以建城市绿化带为由撤回向一公司发放的国有土地使用权证，该公司不服而起诉","行政许可案件的受案范围［ACD］
［解析］《行政许可案件规定》第1条规定：“公民、法人或者其他组织认为行政机关作出的行政许可决定以及相应的不作为，或者行政机关就行政许可的变更、延续、撤回、注销、撤销等事项作出的有关具体行政行为及其相应的不作为侵犯其合法权益，提起行政诉讼的，人民法院应当依法受理。”A项情形属于对行政许可决定不服，明显属于行政诉讼受案范围；D项情形属于对撤回行政许可的行为不服，也属于行政诉讼受案范围。故A、D项当选。【特别提醒】撤回、撤销、注销、变更、延续某一具体行政行为，必然对相对人的权利义务产生实质影响，因此构成一个新的独立的具体行政行为，属于行政诉讼受案范围。
《行政许可案件规定》第3条规定：“公民、法人或者其他组织仅就行政许可过程中的告知补正申请材料、听证等通知行为提起行政诉讼的，人民法院不予受理，但导致许可程序对上述主体事实上终止的除外。”B项情形属于对告知补正申请材料的通知不服，且没有“但书”的特殊情形，不属于行政诉讼受案范围。故B项不当选。
《行政许可案件规定》第2条规定：“公民、法人或者其他组织认为行政机关未公开行政许可决定或者未提供行政许可监督检查记录侵犯其合法权益，提起行政诉讼的，人民法院应当依法受理。”C项情形属于对未提供行政许可监督检查记录不服，即对拒绝信息公开这一具体行政行为不服，可以提起政府信息公开之诉。故C项当选。"
"184.2015/2/98/任
下列选项属于行政诉讼受案范围的是： 【C】
A.方某在妻子失踪后向公安局报案要求立案侦查，遭拒绝后向法院起诉确认公安局的行为违法
B.区房管局以王某不履行双方签订的房屋征收补偿协议为由向法院起诉
C.某企业以工商局滥用行政权力限制竞争为由向法院起诉
D.黄某不服市政府发布的征收土地补偿费标准直接向法院起诉","行政诉讼受案范围［C］
［解析］行政行为、立法行为和司法行为有着明确的界限，方某在妻子失踪后向公安局报案要求立案侦查，遭拒绝后向法院起诉确认公安局的行为违法，不属于行政诉讼受案范围，因为刑事侦查行为属于刑事诉讼法明确授权的刑事司法行为，不是行政行为。故A项不当选。
2014年修订的《行政诉讼法》明确将行政合同（行政协议）纳入了受案范围，但行政诉讼案件只允许“民告官”，不允许“官告民”，因此行政机关不能向法院提起行政诉讼。故B项不当选。【思路拓展】对于B项情形，王某不履行房屋征收补偿协议的，区房管局可以根据《行政协议案件规定》第24条处理，该条规定：“公民、法人或者其他组织未按照行政协议约定履行义务，经催告后不履行，行政机关可以作出要求其履行协议的书面决定。公民、法人或者其他组织收到书面决定后在法定期限内未申请行政复议或者提起行政诉讼，且仍不履行，协议内容具有可执行性的，行政机关可以向人民法院申请强制执行。法律、行政法规规定行政机关对行政协议享有监督协议履行的职权，公民、法人或者其他组织未按照约定履行义务，经催告后不履行，行政机关可以依法作出处理决定。公民、法人或者其他组织在收到该处理决定后在法定期限内未申请行政复议或者提起行政诉讼，且仍不履行，协议内容具有可执行性的，行政机关可以向人民法院申请强制执行。”
《行政诉讼法》第12条第1款规定：“人民法院受理公民、法人或者其他组织提起的下列诉讼：……（八）认为行政机关滥用行政权力排除或者限制竞争的；……”故C项属于行政诉讼受案范围，当选。
D项中，政府发布的征收土地补偿费标准的约束对象不确定，并可以反复适用，故在行为性质上属于抽象行政行为。根据《行政诉讼法》，当事人在对具体行政行为提起诉讼时，可以一并请求对抽象行政行为进行审查。其中的“一并”就意味着当事人不能直接起诉抽象行政行为，而只能间接地对其提出审查要求。在本题中，黄某不服该抽象行政行为直接向法院起诉该标准是不属于受案范围的，故D项不当选。"
"185.2017/2/49/单
下列哪一选项属于法院行政诉讼的受案范围？ 【D】
A.张某对劳动争议仲裁裁决不服向法院起诉的
B.某外国人对出入境边检机关实施遣送出境措施不服申请行政复议，对复议决定不服向法院起诉的
C.财政局工作人员李某对定期考核为不称职不服向法院起诉的
D.某企业对县政府解除与其签订的政府特许经营协议不服向法院起诉的","行政诉讼的受案范围［D］
［解析］《行政诉讼法解释》第1条第2款规定，调解行为以及法律规定的仲裁行为不属于行政诉讼的受案范围。劳动仲裁协议的内容是劳动者与用人单位之间的平等的民事关系，而不是与行政机关的行政管理关系，所以，张某对劳动争议仲裁裁决不服只能提起民事诉讼，不能提起行政诉讼。此外，劳动仲裁委员会不属于行政机关，而是准司法机关，因此不能针对其裁决提起行政诉讼。故A项不当选。
《出境入境管理法》第64条第1款规定：“外国人对依照本法规定对其实施的继续盘问、拘留审查、限制活动范围、遣送出境措施不服的，可以依法申请行政复议，该行政复议决定为最终决定。”外国人对遣送出境措施不服的，是复议终局，不能再提起行政诉讼。故B项不当选。
财政局工作人员李某对自己的人事处理决定不服，是行政机关内部的人事处理行为，属于不产生外部法律效力的行为，不属于行政诉讼的受案范围。故C项不当选。
企业与政府解除特许经营协议，属于行政合同类案件，属于行政诉讼的受案范围。故D项当选。"
"第十四章 行政诉讼的管辖
考点33 级别管辖
186.2020回忆/单
某区市场监督管理局以生产不符合标准的运动服为由对某公司处以罚款6000元，没收违法所得2
万元，某公司不服向区政府申请复议，区政府将没收违法所得改为1万元后，维持了其他处罚。某公司
不服提起诉讼。下列哪一说法是正确的？ 【D】
A.本案被告是区市场监督管理局
B.本案可以由区市场监督管理局所在地的中院管辖
C.没收违法所得是行为罚
D.如果该公司拒绝缴纳罚款，区市场监督管理局可对其加处罚款，但加处罚款的标准要告知公司","行政诉讼被告、管辖；行政处罚的种类；执行罚［D］
［解析］《行政诉讼法解释》第134条第2款规定：“行政复议决定既有维持原行政行为内容，又有改变原行政行为内容或者不予受理申请内容的，作出原行政行为的行政机关和复议机关为共同被告。”本题中，区政府将没收违法所得改为1万元后，维持了其他处罚，属于既有维持又有改变，应当以区市场监督管理局和区政府为共同被告。故A项错误。
对于地域管辖，经过复议的案件,既可以由原机关所在地法院管辖,也可以由复议机关所在地法院管辖，所以区市场监督管理局所在地的法院有管辖权。对于级别管辖，《行政诉讼法解释》第134条第3款规定：“复议机关作共同被告的案件，以作出原行政行为的行政机关确定案件的级别管辖。”据此，本案应当以原机关区市场监督管理局来确定级别管辖，而地方政府部门为被告的案件不属于中院管辖范围，应由基层人民法院管辖，故B项错误。
行政处罚的种类分为声誉罚（如警告、通报批评）、财产罚（如罚款、没收）、资格罚（如吊销许可证件）、行为罚（如责令停产停业）和人身罚（如拘留）等,没收违法所得属于财产罚,而非禁止或限制从事某项活动的行为罚,故C项错误。
《行政强制法》第45条规定：“行政机关依法作出金钱给付义务的行政决定，当事人逾期不履行的，行政机关可以依法加处罚款或者滞纳金。加处罚款或者滞纳金的标准应当告知当事人。加处罚款或者滞纳金的数额不得超出金钱给付义务的数额。”故D项正确。"
"187.2011/2/100/任
甲县政府设立的临时机构基础设施建设指挥部，认定有10户居民的小区自建的围墙及附属房系违
法建筑，指令乙镇政府具体负责强制拆除。10户居民对此决定不服起诉。下列说法正确的是：
【BC】
A.本案被告为乙镇政府
B.本案应由中级法院管辖
C.如10户居民在指定期限内未选定诉讼代表人的，法院可以依职权指定
D.如10户居民对此决定申请复议，复议机关为甲县政府","行政诉讼的被告、管辖及诉讼代表人；复议机关的确定［BC］
［解析］《行政诉讼法解释》第20条第1款规定：“行政机关组建并赋予行政管理职能但不具有独立承担法律责任能力的机构，以自己的名义作出行政行为，当事人不服提起诉讼的，应当以组建该机构的行政机关为被告。”根据题意，10户居民是对强制拆除决定不服提起的诉讼，而拆除决定是由甲县政府设立的临时机构基础设施建设指挥部作出的，乙镇政府只是执行机关，不是本案的被告。本案中的基础设施建设指挥部是甲县政府设立的临时机构，不具有独立承担法律责任的能力，且没有法律法规的授权，因此，10户居民对其以自己名义作出的决定不服提起诉讼，应以组建该机构的行政机关——甲县政府为被告。故A项错误。
《行政诉讼法》第15条规定：“中级人民法院管辖下列第一审行政案件：（一）对国务院部门或者县级以上地方人民政府所作的行政行为提起诉讼的案件；（二）海关处理的案件；（三）本辖区内重大、复杂的案件；（四）其他法律规定由中级人民法院管辖的案件。”由于本案的被告为甲县政府，所以应当由中级人民法院管辖。故B项正确。
《行政诉讼法解释》第29条规定：“行政诉讼法第28条规定的‘人数众多’，一般指10人以上。根据行政诉讼法第28条的规定，当事人一方人数众多的，由当事人推选代表人。当事人推选不出的，可以由人民法院在起诉的当事人中指定代表人。行政诉讼法第28条规定的代表人为2至5人。代表人可以委托1至2人作为诉讼代理人。”据此，如10户居民在指定期限内未选定诉讼代表人的，法院可以依职权指定。故C项正确。
《行政复议法实施条例》第14条规定：“行政机关设立的派出机构、内设机构或者其他组织，未经法律、法规授权，对外以自己名义作出具体行政行为的，该行政机关为被申请人。”本案中，甲县政府设立临时机构——基础设施建设指挥部，未经法律、法规授权，因此，10户居民对该临时机构作出的行政决定申请复议，应当以设立该临时机构的行政机关——甲县政府为被申请人。对地方各级人民政府的行政行为不服的，应当向上一级地方人民政府申请行政复议。因此，本案的复议机关应当是甲县政府的上一级人民政府。故D项错误。"
"188.2016/2/49/单
某区卫计局以董某擅自开展诊疗活动为由作出没收其违法诊疗工具并处5万元罚款的处罚。董某向
区政府申请复议，区政府维持了原处罚决定。董某向法院起诉。下列哪一说法是正确的？ 【C】
A.如董某只起诉区卫计局，法院应追加区政府为第三人
B.本案应以区政府确定案件的级别管辖
C.本案可由区卫计局所在地的法院管辖
D.法院应对原处罚决定和复议决定进行合法性审查，但不对复议决定作出判决","行政诉讼的当事人、管辖和审理裁判对象［C］
［解析］《行政诉讼法解释》第134条第1款规定：“复议机关决定维持原行政行为的，作出原行政行为的行政机关和复议机关是共同被告。原告只起诉作出原行政行为的行政机关或者复议机关的，人民法院应当告知原告追加被告。原告不同意追加的，人民法院应当将另一机关列为共同被告。”本题属于复议机关区政府维持原处罚决定的情况，区政府和区卫计局应为共同被告。如董某只起诉区卫计局，法院应告知董某追加区政府为共同被告。故A项错误。
《行政诉讼法解释》第134条第3款规定：“复议机关作共同被告的案件，以作出原行政行为的行政机关确定案件的级别管辖。”因此，本案应以区卫计局确定案件的级别管辖。故B项错误。
《行政诉讼法》第18条第1款规定：“行政案件由最初作出行政行为的行政机关所在地人民法院管辖。经复议的案件，也可以由复议机关所在地人民法院管辖。”区卫计局所在地的法院是最初作出行政行为的行政机关所在地人民法院，该地法院具有管辖权。故C项正确。
《行政诉讼法解释》第135条第1款规定：“复议机关决定维持原行政行为的，人民法院应当在审查原行政行为合法性的同时，一并审查复议决定的合法性。”该解释第136条第1款规定：“人民法院对原行政行为作出判决的同时，应当对复议决定一并作出相应判决。”法院既要对复议决定进行合法性审查，同时也要作出裁判。故D项错误。"
"考点34 地域管辖
189.2012/2/79/多
甲县宋某到乙县访亲，因醉酒被乙县公安局扣留24小时。宋某认为乙县公安局的行为违法，提起
行政诉讼。下列哪些说法是正确的？ 【BC】
A.扣留宋某的行为为行政处罚
B.甲县法院对此案有管辖权
C.乙县法院对此案有管辖权
D.宋某的亲戚为本案的第三人","行政诉讼的管辖与第三人；行政强制措施［BC］
［解析］对醉酒的人强制约束至酒醒是典型的行政强制措施，该行为的目的是防止醉酒的人在神志不清的情况下对自身、他人构成威胁而加以约束，侧重对于危险的预防，而不是对酒醉之人的惩罚。如果酒醉之人在醉酒过程中损害了他人财物，公安机关对他进行罚款、拘留等则是一种具有惩戒性的处罚手段，故A项错误。
《行政诉讼法》第19条规定：“对限制人身自由的行政强制措施不服提起的诉讼，由被告所在地或者原告所在地人民法院管辖。”本案中的扣留属于行政强制措施，B项中的甲县法院在原告所在地，C项中的乙县法院在被告所在地，甲、乙两县法院都有管辖权，故B、C项正确。
《行政诉讼法》第29条规定：“公民、法人或者其他组织同被诉行政行为有利害关系但没有提起诉讼，或者同案件处理结果有利害关系的，可以作为第三人申请参加诉讼，或者由人民法院通知参加诉讼。……”本案中，宋某的亲戚与宋某被扣留的行为之间并无法律上的利害关系，因此不能成为案件的第三人，故D项错误。"
