Question,Answer
"第二十章 执行
考点76 执行机关
329.2016/2/40/单
关于生效裁判执行，下列哪一做法是正确的？ 【B】
A.甲被判处管制1年，由公安机关执行
B.乙被判处有期徒刑1年宣告缓刑2年，由社区矫正机构执行
C.丙被判处有期徒刑1年6个月，在被交付执行前，剩余刑期5个月，由看守所代为执行
D.丁被判处10年有期徒刑并处没收财产，没收财产部分由公安机关执行","各种判决、裁定的执行机关和程序［B］
［解析］《刑事诉讼法》第269条规定：“对被判处管制、宣告缓刑、假释或者暂予监外执行的罪犯，依法实行社区矫正，由社区矫正机构负责执行。”故A项错误，B项正确。
《刑事诉讼法》第264条第2款规定：“对被判处死刑缓期二年执行、无期徒刑、有期徒刑的罪犯，由公安机关依法将该罪犯送交监狱执行刑罚。对被判处有期徒刑的罪犯，在被交付执行刑罚前，剩余刑期在三个月以下的，由看守所代为执行。对被判处拘役的罪犯，由公安机关执行。”丙剩余刑期为5个月，应由监狱执行。故C项错误。
《刑事诉讼法》第272条规定：“没收财产的判决，无论附加适用或者独立适用，都由人民法院执行；在必要的时候，可以会同公安机关执行。”故D项错误。"
"330.2013/2/24/单
赵某因绑架罪被甲省A市中级法院判处死刑缓期两年执行，后交付甲省B市监狱执行。死刑缓期执
行期间，赵某脱逃至乙省C市实施抢劫被抓获，C市中级法院一审以抢劫罪判处无期徒刑。赵某不服判
决，向乙省高级法院上诉。乙省高级法院二审维持一审判决。此案最终经最高法院核准死刑立即执行。
关于执行赵某死刑的法院，下列哪一选项是正确的？ 【B】
A.A市中级法院
B.B市中级法院
C.C市中级法院
D.乙省高级法院","死刑立即执行的执行主体；审判管辖［B］
［解析］一般而言，死刑的执行是“第一审人民法院执行”，但是《刑诉解释》第499条第2款规定：“在死刑缓期执行期间故意犯罪，最高人民法院核准执行死刑的，由罪犯服刑地的中级人民法院执行。”可知，赵某死缓期间又故意犯罪，最高人民法院核准执行死刑，应由赵某服刑地B市中级法院负责赵某死刑的执行。故B项正确，A、C、D项错误。"
"331.2011/2/96/任
李某、阮某持某外国护照，涉嫌贩卖毒品罪被检察机关起诉至某市中级法院。如李某、阮某被判处
刑罚同时附加判处罚金，下列说法正确的是： 【A（原答案AC）】
A.李某、阮某在判决确定期限内未足额缴纳的，法院应当在期满后强制缴纳
B.李某、阮某未全部缴纳罚金的，在其后发现有可供执行财产，法院可以追缴
C.李某、阮某在判处罚金之前所负正当债务应偿还的，经债权人提出请求，先行予以偿还
D.法院发现李某、阮某有可供执行的财产需要查封、扣押、冻结的，可以采取查封、扣押、冻结
措施","罚金的执行［A（原答案为AC）］
［解析］《刑诉解释》第523条第1款规定：“罚金在判决规定的期限内一次或者分期缴纳。期满无故不缴纳或者未足额缴纳的，人民法院应当强制缴纳。经强制缴纳仍不能全部缴纳的，在任何时候，包括主刑执行完毕后，发现被执行人有可供执行的财产的，应当追缴。”据此，A项中法院应当在期满后强制缴纳的做法正确。B项错误，法院不是“可以”而是“应当”追缴。
《刑诉解释》第527条规定：“被判处财产刑，同时又承担附带民事赔偿责任的被执行人，应当先履行民事赔偿责任。”新法删除了原关于正当债务偿还的相关规定，故C项于法无据，错误。
人民法院应当依法对被执行人的财产状况进行调查，发现有可供执行的财产，需要查封、扣押、冻结的，应当及时采取查封、扣押、冻结等强制执行措施。据此，法院“应当”而不是“可以”对此采取强制执行措施。故D项错误。"
"332.在一起共同犯罪案件中，主犯王某被判处有期徒刑15年，剥夺政治权利3年，并处没收个人
财产；主犯朱某被判处有期徒刑10年，剥夺政治权利2年，罚金2万元人民币；从犯李某被判处有期徒
刑8个月；从犯周某被判处管制1年，剥夺政治权利1年。请回答(1)～(3)题。
(1)2008/2/95/任
在本案中，由监狱执行刑罚的罪犯是： 【ABC（原答案AB）】
A.王某
B.朱某
C.李某
D.周某","有期徒刑与管制的执行［ABC（原答案为AB）］
［解析］《刑事诉讼法》第264条第1、2款规定，罪犯被交付执行刑罚的时候，应当由交付执行的人民法院在判决生效后10日以内将有关的法律文书送达公安机关、监狱或者其他执行机关。对被判处死刑缓期2年执行、无期徒刑、有期徒刑的罪犯，由公安机关依法将该罪犯送交监狱执行刑罚。对被判处有期徒刑的罪犯，在被交付执行刑罚前，剩余刑期在3个月以下的，由看守所代为执行。对被判处拘役的罪犯，由公安机关执行。第269条规定，对被判处管制、宣告缓刑、假释或者暂予监外执行的罪犯，依法实行社区矫正，由社区矫正机构负责执行。
本案中，王某、朱某、李某被判处有期徒刑，刑期大于3个月，因此应由监狱执行；周某被判处管制，应由社区矫正机构负责执行，剥夺政治权利由公安机关执行。故A、B、C项正确，D项错误。"
"(2)2008/2/96/任 根据新法改编
对周某刑罚的执行机关是： 【BD】
A.人民法院
B.公安机关
C.监狱
D.社区矫正机构","管制与剥夺政治权利的执行［BD］
［解析］《刑事诉讼法》第269条规定，对被判处管制、宣告缓刑、假释或者暂予监外执行的罪犯，依法实行社区矫正，由社区矫正机构负责执行。第270条规定，对被判处剥夺政治权利的罪犯，由公安机关执行。本题中，对周某管制的执行机关是社区矫正机构，对其剥夺政治权利，则由公安机关执行。故本题B、D项正确。"
"(3)2008/2/97/任
所判刑罚既需要法院执行，又需要公安机关执行的罪犯是： 【AD】
A.王某
B.周某
C.李某
D.朱某","执行主体［AD］
［解析］没收财产和罚金由人民法院执行，而剥夺政治权利由公安机关执行。本案中，王某被判处有期徒刑和剥夺政治权利，并处没收个人财产；朱某被判处有期徒刑，剥夺政治权利和罚金，因此，王某和朱某所判刑罚既需要法院执行，又需要公安机关执行。故A、D项当选。"
"考点77 暂予监外执行
333.2017/2/38/单
张某居住于甲市A区，曾任甲市B区某局局长，因受贿罪被B区法院判处有期徒刑5年，执行期间突
发严重疾病而被决定暂予监外执行。张某在监外执行期间违反规定，被决定收监执行。关于本案，下列
哪一选项是正确的？ 【C】
A.暂予监外执行由A区法院决定
B.暂予监外执行由B区法院决定
C.暂予监外执行期间由A区司法行政机关实行社区矫正
D.收监执行由B区法院决定","暂予监外执行［C］
［解析］《刑事诉讼法》第265条第5款规定：“在交付执行前，暂予监外执行由交付执行的人民法院决定；在交付执行后，暂予监外执行由监狱或者看守所提出书面意见，报省级以上监狱管理机关或者设区的市一级以上公安机关批准。”本题中，张某是在执行期间突发严重疾病需要暂予监外执行，应当由执行机关提出书面意见，报省级以上监狱管理机关或者设区的市一级以上公安机关批准，而不是法院决定。故A、B项错误。
《刑事诉讼法》第269条规定：“对被判处管制、宣告缓刑、假释或者暂予监外执行的罪犯，依法实行社区矫正，由社区矫正机构负责执行。”社区矫正由罪犯居住地的县级司法行政机关执行，即对张某实行社区矫正，应当由A区司法行政机关负责执行。故C项正确。
《刑事诉讼法》第268条第2款规定：“对于人民法院决定暂予监外执行的罪犯应当予以收监的，由人民法院作出决定，将有关的法律文书送达公安机关、监狱或者其他执行机关。”《公安部规定》第310条第1、2款规定，对暂予监外执行的罪犯，出现法定情形的，批准暂予监外执行的公安机关应当作出收监执行决定。对暂予监外执行的罪犯决定收监执行的，由暂予监外执行地看守所将罪犯收监执行。即谁决定暂予监外执行就由谁决定收监。本题中，对张某实行暂予监外执行并非法院决定的，因此收监执行也不能由法院决定。故D项错误。"
"334.2014/2/26/单
钱某涉嫌纵火罪被提起公诉，在法庭审理过程中被诊断患严重疾病，法院判处其有期徒刑8年，同
时决定予以监外执行。下列哪一选项是错误的？ 【D】
A.决定监外执行时应当将暂予监外执行决定抄送检察院
B.钱某监外执行期间，应当对其实行社区矫正
C.如钱某拒不报告行踪、脱离监管，应当予以收监
D.如法院作出收监决定，钱某不服，可向上一级法院申请复议","监外执行［D］
［解析］《刑事诉讼法》第267条规定，决定或者批准暂予监外执行的机关应当将暂予监外执行决定抄送人民检察院。故A项正确，不当选。
《刑事诉讼法》第269条规定，对被判处管制、宣告缓刑、假释或者暂予监外执行的罪犯，依法实行社区矫正，由社区矫正机构负责执行。故B项正确，不当选。
《刑诉解释》第516条规定：“人民法院收到社区矫正机构的收监执行建议书后，经审查，确认暂予监外执行的罪犯具有下列情形之一的，应当作出收监执行的决定：（一）不符合暂予监外执行条件的；（二）未经批准离开所居住的市、县，经警告拒不改正，或者拒不报告行踪，脱离监管的；（三）因违反监督管理规定受到治安管理处罚，仍不改正的；（四）受到执行机关两次警告，仍不改正的；（五）保外就医期间不按规定提交病情复查情况，经警告拒不改正的；（六）暂予监外执行的情形消失后，刑期未满的；（七）保证人丧失保证条件或者因不履行义务被取消保证人资格，不能在规定期限内提出新的保证人的；（八）违反法律、行政法规和监督管理规定，情节严重的其他情形。”“钱某拒不报告行踪、脱离监管”属于上述第2项规定的情形。故C项正确，不当选，D项错误，当选。"
"335.2012/2/35/单
下列哪一选项是2012年《刑事诉讼法修正案》新增加的规定内容？ 【B】
A.怀孕或者正在哺乳自己婴儿的妇女可以暂予监外执行
B.监狱、看守所提出暂予监外执行的书面意见的，应当将书面意见的副本抄送检察院
C.决定或者批准暂予监外执行的机关应当将暂予监外执行决定抄送检察院
D.检察院认为暂予监外执行不当的，应当在法定期间内将书面意见送交决定或者批准暂予监外执
行的机关","暂予监外执行［B］
［解析］《刑事诉讼法》第266条规定：“监狱、看守所提出暂予监外执行的书面意见的，应当将书面意见的副本抄送人民检察院。人民检察院可以向决定或者批准机关提出书面意见。”该条是新增加的内容，B项正确。A、C、D项均不是新增内容。
【特别提醒】考生需要注意A项，1996年《刑事诉讼法》中规定了对于被判处拘役或者有期徒刑的罪犯，如果是怀孕或者哺乳状态，可以暂予监外执行。现行《刑事诉讼法》对此没有进行改动，但增加了另外一种情形，根据《刑事诉讼法》第265条第2款规定，对被判处无期徒刑的罪犯，如果是怀孕或者哺乳状态的，可以暂予监外执行。简言之，对于怀孕或者哺乳的妇女罪犯，被判处拘役、有期徒刑、无期徒刑都可以暂予监外执行。"
"考点78 停止执行死刑
336.2008/2/68/多
《刑事诉讼法》规定，下级法院接到最高法院执行死刑的命令后，发现有关情形时，应当停止执
行，并且立即报告最高法院，由最高法院作出裁定。下列哪些情形应当适用该规定？ 【ABCD】
A.发现关键定罪证据可能是刑讯逼供所得
B.判决书认定的年龄错误，实际年龄未满18周岁
C.提供一重大银行抢劫案线索，经查证属实
D.罪犯正在怀孕","死刑的停止执行［ABCD］
［解析］《刑事诉讼法》第262条规定：“下级人民法院接到最高人民法院执行死刑的命令后，应当在七日以内交付执行。但是发现有下列情形之一的，应当停止执行，并且立即报告最高人民法院，由最高人民法院作出裁定：（一）在执行前发现判决可能有错误的；（二）在执行前罪犯揭发重大犯罪事实或者有其他重大立功表现，可能需要改判的；（三）罪犯正在怀孕。前款第一项、第二项停止执行的原因消失后，必须报请最高人民法院院长再签发执行死刑的命令才能执行；由于前款第三项原因停止执行的，应当报请最高人民法院依法改判。”
本题中，A项关键定罪证据可能是刑讯逼供所得，因此属于上述法条第1项“判决可能有错误”的情形；B项未满18周岁属于不能判处死刑的情形，也属于“判决可能有错误”的情形；C项提供重大银行抢劫案线索，属于上述第2项规定的情形；D项属于第3项情形。所以，A、B、C、D项均正确。"
"考点79 有期徒刑缓刑、拘役缓刑的执行
337.2014/2/74/多
关于有期徒刑缓刑、拘役缓刑的执行，下列哪些选项是正确的？ 【AD】
A.对宣告缓刑的罪犯，法院应当核实其居住地
B.法院应当向罪犯及原所在单位或居住地群众宣布犯罪事实、期限及应遵守的规定
C.罪犯在缓刑考验期内犯新罪应当撤销缓刑的，由原审法院作出裁定
D.法院撤销缓刑的裁定，一经作出立即生效","有期徒刑缓刑、拘役缓刑的执行［AD］
［解析］《刑诉解释》第519条第1款规定：“对被判处管制、宣告缓刑的罪犯，人民法院应当依法确定社区矫正执行地。社区矫正执行地为罪犯的居住地；罪犯在多个地方居住的，可以确定其经常居住地为执行地；罪犯的居住地、经常居住地无法确定或者不适宜执行社区矫正的，应当根据有利于罪犯接受矫正、更好地融入社会的原则，确定执行地。”故A项正确。
B项的错误在于，缓刑的执行机关是社区矫正机构，不是法院，社区矫正机构应当按照法院的判决，向罪犯及其原所在单位或者居住地群众宣布犯罪事实、期限及应遵守的规定。故B项错误。
《刑诉解释》第542条规定，罪犯在缓刑、假释考验期限内犯新罪或者被发现在判决宣告前还有其他罪没有判决，应当撤销缓刑、假释的，由审判新罪的人民法院撤销原判决、裁定宣告的缓刑、假释，并书面通知原审人民法院和执行机关。故C项错误。
《刑诉解释》第545条第1款规定：“人民法院应当在收到社区矫正机构的撤销缓刑、假释建议书后三十日以内作出裁定。撤销缓刑、假释的裁定一经作出，立即生效。”故D项正确。"
"考点80 财产刑的执行
338.2018回忆/多
甲因抢劫罪在某市中级法院受审，经过审理，法院在刑事裁判中认定其抢劫的财物涉及现金10万
元，电脑一台（发票价值1万元）、古玩花瓶一件（发票价值100万元）、手表一块（发票价值1万
元）。法院应当对下列哪些财物进行追缴？ 【BCD】
A.抢劫的电脑，当二手商品在网络平台上卖出6000元
B.抢劫的现金，用于偿还赌债
C.抢劫的古玩花瓶，以10万元的价格卖给古玩收藏家
D.抢劫的手表，送给了不知情的女友","刑事裁判涉财产部分的执行［BCD］
［解析］《最高人民法院关于刑事裁判涉财产部分执行的若干规定》第11条规定：“被执行人将刑事裁判认定为赃款赃物的涉案财物用于清偿债务、转让或者设置其他权利负担，具有下列情形之一的，人民法院应予追缴：（一）第三人明知是涉案财物而接受的；（二）第三人无偿或者以明显低于市场的价格取得涉案财物的；（三）第三人通过非法债务清偿或者违法犯罪活动取得涉案财物的；（四）第三人通过其他恶意方式取得涉案财物的。第三人善意取得涉案财物的，执行程序中不予追缴。作为原所有人的被害人对该涉案财物主张权利的，人民法院应当告知其通过诉讼程序处理。”
A项，抢劫的电脑价值1万元，甲通过网络平台将电脑当成二手商品进行售卖，购买的第三人应当属于善意第三人。同时，甲卖得6000元，根据常规的交易习惯，第三人也不属于“以明显低于市场的价格取得涉案财物”。因此，法院不得追缴该电脑。故A项错误。
B项，甲用抢来的现金偿还赌债，第三人属于“通过非法债务清偿或者违法犯罪活动取得涉案财物的”情况，符合上述第3项，法院应予追缴。故B项正确。
C项，甲将抢来的价值100万元的古董花瓶以超低价格10万元卖出，该古玩收藏家属于“第三人无偿或者以明显低于市场的价格取得涉案财物的”情况，符合上述第2项，法院应予追缴。故C项正确。
D项，甲将抢来的手表送给了不知情的女友，女友虽然主观上为善意，但属于无偿取得该涉案财物，符合上述第2项，法院应予追缴。故D项正确。"
"339.2017/2/37/单
甲纠集他人多次在市中心寻衅滋事，造成路人乙轻伤、丙的临街商铺严重受损。甲被起诉到法院
后，乙和丙提起附带民事诉讼。法院判处甲有期徒刑6年，罚金1万元，赔偿乙医疗费1万元，赔偿丙财
产损失4万元。判决生效交付执行后，查明甲除1辆汽车外无其他财产，且甲曾以该汽车抵押获取小额
贷款，尚欠银行贷款2.5万元，银行主张优先受偿。法院以8万元的价格拍卖了甲的汽车。关于此8万元
的执行顺序，下列哪一选项是正确的？ 【A】
A.医疗费→银行贷款→财产损失→罚金
B.医疗费→财产损失→银行贷款→罚金
C.银行贷款→医疗费→财产损失→罚金
D.医疗费→财产损失→罚金→银行贷款","财产刑的执行顺序［A］
［解析］《最高人民法院关于刑事裁判涉财产部分执行的若干规定》第13条规定：“被执行人在执行中同时承担刑事责任、民事责任，其财产不足以支付的，按照下列顺序执行：（一）人身损害赔偿中的医疗费用；（二）退赔被害人的损失；（三）其他民事债务；（四）罚金；（五）没收财产。债权人对执行标的依法享有优先受偿权，其主张优先受偿的，人民法院应当在前款第（一）项规定的医疗费用受偿后，予以支持。”因此本案的执行先后顺序为医疗费、银行贷款、财产损失、罚金，故B、C、D项错误，A项正确。"
"340.2015/2/40/单
关于刑事裁判涉财产部分执行，下列哪一说法是正确的？ 【A】
A.对侦查机关查封、冻结、扣押的财产，法院执行时可直接裁定处置，无需侦查机关出具解除手续
B.法院续行查封、冻结、扣押的顺位无需与侦查机关的顺位相同
C.刑事裁判涉财产部分的裁判内容应明确具体，涉案财产和被害人均应在判决书主文中详细列明
D.刑事裁判涉财产部分，应由与一审法院同级的财产所在地的法院执行","刑事裁判涉财产部分的执行［A］
［解析］《最高人民法院关于刑事裁判涉财产部分执行的若干规定》第5条规定，刑事审判或者执行中，对于侦查机关已经采取的查封、扣押、冻结，人民法院应当在期限届满前及时续行查封、扣押、冻结。人民法院续行查封、扣押、冻结的顺位与侦查机关查封、扣押、冻结的顺位相同。对侦查机关查封、扣押、冻结的财产，人民法院执行中可以直接裁定处置，无需侦查机关出具解除手续，但裁定中应当指明侦查机关查封、扣押、冻结的事实。故A项正确，B 项错误。
《最高人民法院关于刑事裁判涉财产部分执行的若干规定》第6 条第1款规定，刑事裁判涉财产部分的裁判内容，应当明确、具体。涉案财物或者被害人人数较多，不宜在判决主文中详细列明的，可以概括叙明并另附清单。可见，对于涉案财物或者被害人人数较多的情形，可以不必在判决主文中详细列明。故C项错误。
《最高人民法院关于刑事裁判涉财产部分执行的若干规定》第2 条规定，刑事裁判涉财产部分，由第一审人民法院执行。第一审人民法院可以委托财产所在地的同级人民法院执行。因此，刑事裁判涉及财产的部分的执行主体仍是第一审人民法院，而不是与一审法院同级的财产所在地法院。故D项错误。"
"考点81 减刑、假释
341.2018回忆/单
张三因抢劫罪被判处有期徒刑十年，在服刑期间表现良好，符合减刑条件。关于减刑的审理程序，
下列哪一选项是正确的？ 【B】
A.张三应当对自己符合减刑条件承担证明责任
B.法院可以书面审理张三的减刑案件
C.法院可以由一名法官独任审理张三的减刑案件
D.如果有证人，审理中应当通知证人出庭证明张三具有减刑行为","减刑、假释案件审理程序［B］
［解析］《最高人民法院关于减刑、假释案件审理程序的规定》第10条规定：“减刑、假释案件的开庭审理由审判长主持，应当按照以下程序进行：……（三）执行机关代表宣读减刑、假释建议书，并说明主要理由；……” 执行机关说明主要理由，即应当由执行机关承担罪犯是否具备减刑条件的证明责任。A项说由张三承担证明责任是错误的。
《最高人民法院关于减刑、假释案件审理程序的规定》第6条规定：“人民法院审理减刑、假释案件，可以采取开庭审理或者书面审理的方式。但下列减刑、假释案件，应当开庭审理：（一）因罪犯有重大立功表现报请减刑的；（二）报请减刑的起始时间、间隔时间或者减刑幅度不符合司法解释一般规定的；（三）公示期间收到不同意见的；（四）人民检察院有异议的；（五）被报请减刑、假释罪犯系职务犯罪罪犯，组织（领导、参加、包庇、纵容）黑社会性质组织犯罪罪犯，破坏金融管理秩序和金融诈骗犯罪罪犯及其他在社会上有重大影响或社会关注度高的；（六）人民法院认为其他应当开庭审理的。”张三因抢劫罪被判刑，但不属于上述条文中“应当开庭”审理的情形，因此法院对张三的减刑案件，既可以开庭审理，也可以书面审理。故B项正确。
《最高人民法院关于减刑、假释案件审理程序的规定》第4条规定：“人民法院审理减刑、假释案件，应当依法由审判员或者由审判员和人民陪审员组成合议庭进行。”因此，C项说可以独任审理是错误的。
《最高人民法院关于减刑、假释案件审理程序的规定》第7条规定：“人民法院开庭审理减刑、假释案件，应当通知人民检察院、执行机关及被报请减刑、假释罪犯参加庭审。人民法院根据需要，可以通知证明罪犯确有悔改表现或者立功、重大立功表现的证人，公示期间提出不同意见的人,以及鉴定人、翻译人员等其他人员参加庭审。”可见，减刑审理中，应当通知检察院、执行机关和罪犯出庭，证人、鉴定人等其他人员不属于应当通知到庭的对象。故D项说应当通知证人出庭是错误的。"
"342.2015/2/41/单
关于减刑、假释案件审理程序，下列哪一选项是正确的？ 【B】
A.甲因抢劫罪和绑架罪被法院决定执行有期徒刑20年，对甲的减刑，应由其服刑地高级法院作出
裁定
B.乙因检举他人重大犯罪活动被报请减刑的，法院应通知乙参加减刑庭审
C.丙因受贿罪被判处有期徒刑5年，对丙的假释，可书面审理，但必须提讯丙
D.丁因强奸罪被判处无期徒刑，对丁的减刑，可聘请律师到庭发表意见","减刑、假释案件审理程序［B］
［解析］《最高人民法院关于减刑、假释案件审理程序的规定》第1条规定：“对减刑、假释案件，应当按照下列情形分别处理：……（三）对被判处有期徒刑和被减为有期徒刑的罪犯的减刑、假释，由罪犯服刑地的中级人民法院在收到执行机关提出的减刑、假释建议书后一个月内作出裁定，案情复杂或者情况特殊的，可以延长一个月；……”A项的错误在于，对甲的减刑，应由其服刑地中级法院作出裁定，而不是高级法院作出裁定。故A项错误。
《最高人民法院关于减刑、假释案件审理程序的规定》第7条第1款规定：“人民法院开庭审理减刑、假释案件，应当通知人民检察院、执行机关及被报请减刑、假释罪犯参加庭审。”故B项正确。
《最高人民法院关于减刑、假释案件审理程序的规定》第6条规定：“人民法院审理减刑、假释案件，可以采取开庭审理或者书面审理的方式。但下列减刑、假释案件，应当开庭审理：（一）因罪犯有重大立功表现报请减刑的；（二）报请减刑的起始时间、间隔时间或者减刑幅度不符合司法解释一般规定的；（三）公示期间收到不同意见的；（四）人民检察院有异议的；（五）被报请减刑、假释罪犯系职务犯罪罪犯，组织（领导、参加、包庇、纵容）黑社会性质组织犯罪罪犯，破坏金融管理秩序和金融诈骗犯罪罪犯及其他在社会上有重大影响或社会关注度高的；（六）人民法院认为其他应当开庭审理的。”C项丙因受贿罪被判处有期徒刑5年，系职务犯罪，其假释应当开庭审理，不能书面审理。故C项错误。
律师无论是担任辩护人还是申诉代理人，活动阶段一般在侦查、起诉和审判阶段。减刑、假释案件的审理程序并非真正的审判程序，而是属于执行程序。在这一程序中，由执行机关提出减刑、假释的建议，由法院审理、检察院监督，没有律师存在的空间。故D项错误。"
"考点82 有关执行的综合性试题
343.被告人王某故意杀人案经某市中级法院审理，认为案件事实清楚，证据确实、充分。请根据
下列条件，回答(1)～(2)题。
(1)2010/2/95/任
如王某被判处死刑立即执行，下列选项正确的是： 【AC】
A.核准死刑立即执行的机关是最高法院
B.签发死刑立即执行命令的是最高法院审判委员会
C.王某由作出一审判决的法院执行
D.王某由法院交由监狱或指定的羁押场所执行","死刑的执行［AC］
［解析］《刑事诉讼法》第246条规定：“死刑由最高人民法院核准。”故A项正确。
《刑事诉讼法》第261条规定：“最高人民法院判处和核准的死刑立即执行的判决，应当由最高人民法院院长签发执行死刑的命令。……”因此，本案死刑立即执行命令由最高院院长签发。故B项错误。
《刑诉解释》第499条第1款规定：“最高人民法院的执行死刑命令，由高级人民法院交付第一审人民法院执行。第一审人民法院接到执行死刑命令后，应当在七日以内执行。”据此，死刑执行由原审法院执行。故C项正确。
《刑事诉讼法》第263条第3款规定，死刑可以在刑场或者指定的羁押场所内执行。但执行主体并未发生变化，仍为法院。故D项错误。"
"(2)2010/2/96/任
如王某被判处无期徒刑，附加剥夺政治权利，下列选项正确的是： 【ABC】
A.无期徒刑的执行机关是监狱
B.剥夺政治权利的执行机关是公安机关
C.对王某应当剥夺政治权利终身
D.如王某减刑为有期徒刑，剥夺政治权利的期限应改为十五年","无期徒刑、剥夺政治权利的执行［ABC］
［解析］根据《刑事诉讼法》第264条第2款的规定，对被判处死刑缓期二年执行、无期徒刑、有期徒刑的罪犯，由公安机关依法将该罪犯送交监狱执行刑罚。故无期徒刑的执行机关是监狱，A项正确。
《刑事诉讼法》第270条规定，对被判处剥夺政治权利的罪犯，由公安机关执行。故剥夺政治权利刑的执行机关是公安机关，B项正确。
《刑法》第57条第1款规定：“对于被判处死刑、无期徒刑的犯罪分子，应当剥夺政治权利终身。”王某被判处无期徒刑，应根据这一规定判处剥夺政治权利终身，C项正确。
《刑法》第57条第2款规定：“在死刑缓期执行减为有期徒刑或者无期徒刑减为有期徒刑的时候，应当把附加剥夺政治权利的期限改为三年以上十年以下。”故王某被剥夺政治权利的期限应改为3年以上10年以下，D项错误。"
"第三编 特别程序
第二十一章 未成年人刑事案件诉讼程序
考点83 未成年人刑事案件诉讼程序
344.2021回忆/任
男孩小刚（15岁）强行与女孩小丽（13岁）发生了性关系，公安机关对小刚进行立案侦查。关于
本案的处理，下列说法正确的是： 【AD】
A.由于小刚涉嫌的罪名较重，不适用附条件不起诉
B.审查起诉期间，小刚父亲对小刚认罪认罚有异议，可将异议内容在认罪认罚具结书中注明，但不
影响对小刚从宽处罚
C.在对小丽进行询问时，如果其法定代理人或者合适成年人不在场，其被害人陈述不得作为定案根
据
D.法庭审理中，法庭可以通知对小刚在侦查阶段进行社会调查的社会工作者出庭说明情况","未成年人刑事诉讼程序及证据制度［AD］
［解析］《刑事诉讼法》第282条第1款规定：“对于未成年人涉嫌刑法分则第四章、第五章、第六章规定的犯罪，可能判处一年有期徒刑以下刑罚，符合起诉条件，但有悔罪表现的，人民检察院可以作出附条件不起诉的决定。人民检察院在作出附条件不起诉的决定以前，应当听取公安机关、被害人的意见。”据此，附条件不起诉制度适用于未成年犯罪嫌疑人可能被判处1年以下有期徒刑的案件。本案中，小刚强行与小丽发生性关系，涉嫌强奸罪，而强奸罪的最低量刑为3年有期徒刑，因此不适用附条件不起诉，故A项正确。
《高检规则》第272条第2、3款规定：“犯罪嫌疑人具有下列情形之一的，不需要签署认罪认罚具结书：（一）犯罪嫌疑人是盲、聋、哑人，或者是尚未完全丧失辨认或者控制自己行为能力的精神病人的；（二）未成年犯罪嫌疑人的法定代理人、辩护人对未成年人认罪认罚有异议的；（三）其他不需要签署认罪认罚具结书的情形。有前款情形，犯罪嫌疑人未签署认罪认罚具结书的，不影响认罪认罚从宽制度的适用。”本题中，小刚父亲对小刚认罪认罚有异议的，根据上述第2项，小刚不需要签署认罪认罚具结书，因此也谈不上将异议内容在认罪认罚具结书中注明，故B项错误。
《刑诉解释》第90条规定：“证人证言的收集程序、方式有下列瑕疵，经补正或者作出合理解释的，可以采用；不能补正或者作出合理解释的，不得作为定案的根据：……（五）询问未成年人，其法定代理人或者合适成年人不在场的。”据此，询问未成年证人、被害人时，如果没有通知法定代理人或者合适成年人在场，其证言或陈述属于瑕疵证据，但若能被侦查机关补正或作出合理解释，仍可作为定案根据。故C项错误。
《刑诉解释》第574条规定：“控辩双方提出对未成年被告人判处管制、宣告缓刑等量刑建议的，应当向法庭提供有关未成年被告人能够获得监护、帮教以及对所居住社区无重大不良影响的书面材料。”《刑诉解释》第575条第2款规定：“人民法院可以通知作出调查报告的人员出庭说明情况，接受控辩双方和法庭的询问。”故D项正确。"
